JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
65048,02_217_113,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65048,02_217_113,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65048,02_217_113,Szaksz Tamás,0,EGYENI,KIS_SEM
65048,02_217_113,Sárközi Lajos,0,EGYENI,FUGGETLEN
65048,02_217_113,Eckert Péter,0,EGYENI,KIS_SZAVA
65048,02_217_113,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65050,02_217_114,Dr. Tóth Bertalan,159,EGYENI,OSSZEFOGAS14
65050,02_217_114,Csizi Péter,134,EGYENI,FIDESZ
65050,02_217_114,Németh Zsolt,81,EGYENI,JOBBIK
65050,02_217_114,Dr. Kóbor József,22,EGYENI,LMP
65050,02_217_114,Török Edina,7,EGYENI,KIS_HAZA
65050,02_217_114,Juhász István,2,EGYENI,KIS_SZOCDEM
65050,02_217_114,Barna László István,2,EGYENI,KIS_KTI
65050,02_217_114,Szaksz Tamás,1,EGYENI,KIS_SEM
65050,02_217_114,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65050,02_217_114,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65050,02_217_114,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65050,02_217_114,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65050,02_217_114,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65050,02_217_114,Sárközi Lajos,0,EGYENI,FUGGETLEN
65050,02_217_114,Tóth József,0,EGYENI,KIS_JESZ
65050,02_217_114,Szentes Richárd,0,EGYENI,FUGGETLEN
65050,02_217_114,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65050,02_217_114,Eckert Péter,0,EGYENI,KIS_SZAVA
65052,02_217_115,Dr. Tóth Bertalan,162,EGYENI,OSSZEFOGAS14
65052,02_217_115,Csizi Péter,143,EGYENI,FIDESZ
65052,02_217_115,Németh Zsolt,94,EGYENI,JOBBIK
65052,02_217_115,Dr. Kóbor József,36,EGYENI,LMP
65052,02_217_115,Török Edina,6,EGYENI,KIS_HAZA
65052,02_217_115,Erdélyi Sándor Mihály,4,EGYENI,KIS_SMS
65052,02_217_115,Szentes Richárd,3,EGYENI,FUGGETLEN
65052,02_217_115,Barna László István,3,EGYENI,KIS_KTI
65052,02_217_115,Juhász István,2,EGYENI,KIS_SZOCDEM
65052,02_217_115,Szaksz Tamás,2,EGYENI,KIS_SEM
65052,02_217_115,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65052,02_217_115,Tóth József,1,EGYENI,KIS_JESZ
65052,02_217_115,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65052,02_217_115,Sárközi Lajos,0,EGYENI,FUGGETLEN
65052,02_217_115,Eckert Péter,0,EGYENI,KIS_SZAVA
65052,02_217_115,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65052,02_217_115,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65052,02_217_115,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65054,02_217_116,Dr. Tóth Bertalan,200,EGYENI,OSSZEFOGAS14
65054,02_217_116,Csizi Péter,199,EGYENI,FIDESZ
65054,02_217_116,Németh Zsolt,81,EGYENI,JOBBIK
65054,02_217_116,Dr. Kóbor József,35,EGYENI,LMP
65054,02_217_116,Barna László István,7,EGYENI,KIS_KTI
65054,02_217_116,Török Edina,5,EGYENI,KIS_HAZA
65054,02_217_116,Juhász István,4,EGYENI,KIS_SZOCDEM
65054,02_217_116,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65054,02_217_116,Ördög Margit Rozália,2,EGYENI,KIS_FKGP
65054,02_217_116,Szaksz Tamás,1,EGYENI,KIS_SEM
65054,02_217_116,Szentes Richárd,0,EGYENI,FUGGETLEN
65054,02_217_116,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65054,02_217_116,Eckert Péter,0,EGYENI,KIS_SZAVA
65054,02_217_116,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65054,02_217_116,Tóth József,0,EGYENI,KIS_JESZ
65054,02_217_116,Sárközi Lajos,0,EGYENI,FUGGETLEN
65054,02_217_116,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65054,02_217_116,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65064,02_217_117,Dr. Tóth Bertalan,154,EGYENI,OSSZEFOGAS14
65064,02_217_117,Csizi Péter,147,EGYENI,FIDESZ
65064,02_217_117,Németh Zsolt,61,EGYENI,JOBBIK
65064,02_217_117,Dr. Kóbor József,27,EGYENI,LMP
65064,02_217_117,Tóth József,4,EGYENI,KIS_JESZ
65064,02_217_117,Szaksz Tamás,3,EGYENI,KIS_SEM
65064,02_217_117,Erdélyi Sándor Mihály,2,EGYENI,KIS_SMS
65064,02_217_117,Juhász István,2,EGYENI,KIS_SZOCDEM
65064,02_217_117,Török Edina,2,EGYENI,KIS_HAZA
65064,02_217_117,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65064,02_217_117,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65064,02_217_117,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65064,02_217_117,Eckert Péter,0,EGYENI,KIS_SZAVA
65064,02_217_117,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65064,02_217_117,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65064,02_217_117,Sárközi Lajos,0,EGYENI,FUGGETLEN
65064,02_217_117,Barna László István,0,EGYENI,KIS_KTI
65064,02_217_117,Szentes Richárd,0,EGYENI,FUGGETLEN
65092,02_217_118,Csizi Péter,167,EGYENI,FIDESZ
65092,02_217_118,Dr. Tóth Bertalan,154,EGYENI,OSSZEFOGAS14
65092,02_217_118,Németh Zsolt,77,EGYENI,JOBBIK
65092,02_217_118,Dr. Kóbor József,35,EGYENI,LMP
65092,02_217_118,Barna László István,6,EGYENI,KIS_KTI
65092,02_217_118,Tóth József,5,EGYENI,KIS_JESZ
65092,02_217_118,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65092,02_217_118,Török Edina,2,EGYENI,KIS_HAZA
65092,02_217_118,Szentes Richárd,1,EGYENI,FUGGETLEN
65092,02_217_118,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65092,02_217_118,Juhász István,1,EGYENI,KIS_SZOCDEM
65092,02_217_118,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65092,02_217_118,Szaksz Tamás,1,EGYENI,KIS_SEM
65092,02_217_118,Eckert Péter,0,EGYENI,KIS_SZAVA
65092,02_217_118,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65092,02_217_118,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65092,02_217_118,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65092,02_217_118,Sárközi Lajos,0,EGYENI,FUGGETLEN
65094,02_217_119,Dr. Tóth Bertalan,202,EGYENI,OSSZEFOGAS14
65094,02_217_119,Csizi Péter,133,EGYENI,FIDESZ
65094,02_217_119,Németh Zsolt,112,EGYENI,JOBBIK
65094,02_217_119,Dr. Kóbor József,45,EGYENI,LMP
65094,02_217_119,Barna László István,5,EGYENI,KIS_KTI
65094,02_217_119,Török Edina,5,EGYENI,KIS_HAZA
65094,02_217_119,Szaksz Tamás,3,EGYENI,KIS_SEM
65094,02_217_119,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65094,02_217_119,Juhász István,3,EGYENI,KIS_SZOCDEM
65094,02_217_119,Tóth József,2,EGYENI,KIS_JESZ
65094,02_217_119,Sárközi Lajos,1,EGYENI,FUGGETLEN
65094,02_217_119,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65094,02_217_119,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65094,02_217_119,Eckert Péter,0,EGYENI,KIS_SZAVA
65094,02_217_119,Szentes Richárd,0,EGYENI,FUGGETLEN
65094,02_217_119,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65094,02_217_119,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65094,02_217_119,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65066,02_217_120,Dr. Tóth Bertalan,163,EGYENI,OSSZEFOGAS14
65066,02_217_120,Csizi Péter,128,EGYENI,FIDESZ
65066,02_217_120,Németh Zsolt,66,EGYENI,JOBBIK
65066,02_217_120,Dr. Kóbor József,30,EGYENI,LMP
65066,02_217_120,Török Edina,3,EGYENI,KIS_HAZA
65066,02_217_120,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65066,02_217_120,Juhász István,1,EGYENI,KIS_SZOCDEM
65066,02_217_120,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65066,02_217_120,Tóth József,1,EGYENI,KIS_JESZ
65066,02_217_120,Szentes Richárd,1,EGYENI,FUGGETLEN
65066,02_217_120,Sárközi Lajos,1,EGYENI,FUGGETLEN
65066,02_217_120,Szaksz Tamás,1,EGYENI,KIS_SEM
65066,02_217_120,Eckert Péter,1,EGYENI,KIS_SZAVA
65066,02_217_120,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65066,02_217_120,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65066,02_217_120,Barna László István,0,EGYENI,KIS_KTI
65066,02_217_120,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65066,02_217_120,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65068,02_217_121,Dr. Tóth Bertalan,129,EGYENI,OSSZEFOGAS14
65068,02_217_121,Csizi Péter,128,EGYENI,FIDESZ
65068,02_217_121,Németh Zsolt,84,EGYENI,JOBBIK
65068,02_217_121,Dr. Kóbor József,44,EGYENI,LMP
65068,02_217_121,Gyócsi Gyõzõ Roland,3,EGYENI,FUGGETLEN
65068,02_217_121,Török Edina,3,EGYENI,KIS_HAZA
65068,02_217_121,Juhász István,2,EGYENI,KIS_SZOCDEM
65068,02_217_121,Sárközi Lajos,1,EGYENI,FUGGETLEN
65068,02_217_121,Tóth József,1,EGYENI,KIS_JESZ
65068,02_217_121,Szaksz Tamás,1,EGYENI,KIS_SEM
65068,02_217_121,Barna László István,1,EGYENI,KIS_KTI
65068,02_217_121,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65068,02_217_121,Szentes Richárd,0,EGYENI,FUGGETLEN
65068,02_217_121,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65068,02_217_121,Eckert Péter,0,EGYENI,KIS_SZAVA
65068,02_217_121,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65068,02_217_121,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65068,02_217_121,Erdélyi Sándor Mihály,0,EGYENI,KIS_SMS
65070,02_217_122,Dr. Tóth Bertalan,154,EGYENI,OSSZEFOGAS14
65070,02_217_122,Csizi Péter,125,EGYENI,FIDESZ
65070,02_217_122,Németh Zsolt,82,EGYENI,JOBBIK
65070,02_217_122,Dr. Kóbor József,26,EGYENI,LMP
65070,02_217_122,Tóth József,4,EGYENI,KIS_JESZ
65070,02_217_122,Török Edina,4,EGYENI,KIS_HAZA
65070,02_217_122,Juhász István,2,EGYENI,KIS_SZOCDEM
65070,02_217_122,Csiszárné Nagy Erzsébet,2,EGYENI,KIS_TEMPO
65070,02_217_122,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65070,02_217_122,Barna László István,1,EGYENI,KIS_KTI
65070,02_217_122,Szaksz Tamás,1,EGYENI,KIS_SEM
65070,02_217_122,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65070,02_217_122,Szentes Richárd,1,EGYENI,FUGGETLEN
65070,02_217_122,Sárközi Lajos,1,EGYENI,FUGGETLEN
65070,02_217_122,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65070,02_217_122,Eckert Péter,0,EGYENI,KIS_SZAVA
65070,02_217_122,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65070,02_217_122,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65072,02_217_123,Csizi Péter,189,EGYENI,FIDESZ
65072,02_217_123,Dr. Tóth Bertalan,175,EGYENI,OSSZEFOGAS14
65072,02_217_123,Németh Zsolt,95,EGYENI,JOBBIK
65072,02_217_123,Dr. Kóbor József,41,EGYENI,LMP
65072,02_217_123,Szaksz Tamás,7,EGYENI,KIS_SEM
65072,02_217_123,Tóth József,5,EGYENI,KIS_JESZ
65072,02_217_123,Török Edina,4,EGYENI,KIS_HAZA
65072,02_217_123,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65072,02_217_123,Juhász István,2,EGYENI,KIS_SZOCDEM
65072,02_217_123,Barna László István,2,EGYENI,KIS_KTI
65072,02_217_123,Szentes Richárd,1,EGYENI,FUGGETLEN
65072,02_217_123,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65072,02_217_123,Sárközi Lajos,1,EGYENI,FUGGETLEN
65072,02_217_123,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65072,02_217_123,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65072,02_217_123,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65072,02_217_123,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65072,02_217_123,Eckert Péter,0,EGYENI,KIS_SZAVA
65074,02_217_124,Dr. Tóth Bertalan,262,EGYENI,OSSZEFOGAS14
65074,02_217_124,Csizi Péter,245,EGYENI,FIDESZ
65074,02_217_124,Németh Zsolt,141,EGYENI,JOBBIK
65074,02_217_124,Dr. Kóbor József,36,EGYENI,LMP
65074,02_217_124,Szaksz Tamás,6,EGYENI,KIS_SEM
65074,02_217_124,Barna László István,5,EGYENI,KIS_KTI
65074,02_217_124,Török Edina,4,EGYENI,KIS_HAZA
65074,02_217_124,Szentes Richárd,2,EGYENI,FUGGETLEN
65074,02_217_124,Erdélyi Sándor Mihály,2,EGYENI,KIS_SMS
65074,02_217_124,Gyócsi Gyõzõ Roland,2,EGYENI,FUGGETLEN
65074,02_217_124,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65074,02_217_124,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65074,02_217_124,Sárközi Lajos,0,EGYENI,FUGGETLEN
65074,02_217_124,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65074,02_217_124,Juhász István,0,EGYENI,KIS_SZOCDEM
65074,02_217_124,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65074,02_217_124,Eckert Péter,0,EGYENI,KIS_SZAVA
65074,02_217_124,Tóth József,0,EGYENI,KIS_JESZ
65076,02_217_125,Dr. Tóth Bertalan,243,EGYENI,OSSZEFOGAS14
65076,02_217_125,Csizi Péter,213,EGYENI,FIDESZ
65076,02_217_125,Németh Zsolt,123,EGYENI,JOBBIK
65076,02_217_125,Dr. Kóbor József,49,EGYENI,LMP
65076,02_217_125,Erdélyi Sándor Mihály,7,EGYENI,KIS_SMS
65076,02_217_125,Török Edina,6,EGYENI,KIS_HAZA
65076,02_217_125,Barna László István,5,EGYENI,KIS_KTI
65076,02_217_125,Szaksz Tamás,3,EGYENI,KIS_SEM
65076,02_217_125,Gyócsi Gyõzõ Roland,3,EGYENI,FUGGETLEN
65076,02_217_125,Eckert Péter,0,EGYENI,KIS_SZAVA
65076,02_217_125,Tóth József,0,EGYENI,KIS_JESZ
65076,02_217_125,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65076,02_217_125,Juhász István,0,EGYENI,KIS_SZOCDEM
65076,02_217_125,Szentes Richárd,0,EGYENI,FUGGETLEN
65076,02_217_125,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65076,02_217_125,Sárközi Lajos,0,EGYENI,FUGGETLEN
65076,02_217_125,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65076,02_217_125,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65084,02_217_126,Dr. Tóth Bertalan,146,EGYENI,OSSZEFOGAS14
65084,02_217_126,Csizi Péter,124,EGYENI,FIDESZ
65084,02_217_126,Németh Zsolt,79,EGYENI,JOBBIK
65084,02_217_126,Dr. Kóbor József,26,EGYENI,LMP
65084,02_217_126,Török Edina,9,EGYENI,KIS_HAZA
65084,02_217_126,Barna László István,4,EGYENI,KIS_KTI
65084,02_217_126,Eckert Péter,1,EGYENI,KIS_SZAVA
65084,02_217_126,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65084,02_217_126,Sárközi Lajos,1,EGYENI,FUGGETLEN
65084,02_217_126,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65084,02_217_126,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65084,02_217_126,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65084,02_217_126,Juhász István,0,EGYENI,KIS_SZOCDEM
65084,02_217_126,Szaksz Tamás,0,EGYENI,KIS_SEM
65084,02_217_126,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65084,02_217_126,Szentes Richárd,0,EGYENI,FUGGETLEN
65084,02_217_126,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65084,02_217_126,Tóth József,0,EGYENI,KIS_JESZ
65086,02_217_127,Dr. Tóth Bertalan,148,EGYENI,OSSZEFOGAS14
65086,02_217_127,Csizi Péter,131,EGYENI,FIDESZ
65086,02_217_127,Németh Zsolt,70,EGYENI,JOBBIK
65086,02_217_127,Dr. Kóbor József,31,EGYENI,LMP
65086,02_217_127,Barna László István,5,EGYENI,KIS_KTI
65086,02_217_127,Török Edina,5,EGYENI,KIS_HAZA
65086,02_217_127,Juhász István,5,EGYENI,KIS_SZOCDEM
65086,02_217_127,Erdélyi Sándor Mihály,4,EGYENI,KIS_SMS
65086,02_217_127,Szaksz Tamás,2,EGYENI,KIS_SEM
65086,02_217_127,Szentes Richárd,2,EGYENI,FUGGETLEN
65086,02_217_127,Tóth József,2,EGYENI,KIS_JESZ
65086,02_217_127,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65086,02_217_127,Sárközi Lajos,1,EGYENI,FUGGETLEN
65086,02_217_127,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65086,02_217_127,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65086,02_217_127,Eckert Péter,0,EGYENI,KIS_SZAVA
65086,02_217_127,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65086,02_217_127,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65090,02_217_128,Dr. Tóth Bertalan,210,EGYENI,OSSZEFOGAS14
65090,02_217_128,Csizi Péter,159,EGYENI,FIDESZ
65090,02_217_128,Németh Zsolt,76,EGYENI,JOBBIK
65090,02_217_128,Dr. Kóbor József,42,EGYENI,LMP
65090,02_217_128,Török Edina,7,EGYENI,KIS_HAZA
65090,02_217_128,Barna László István,6,EGYENI,KIS_KTI
65090,02_217_128,Tóth József,5,EGYENI,KIS_JESZ
65090,02_217_128,Juhász István,5,EGYENI,KIS_SZOCDEM
65090,02_217_128,Erdélyi Sándor Mihály,3,EGYENI,KIS_SMS
65090,02_217_128,Szaksz Tamás,2,EGYENI,KIS_SEM
65090,02_217_128,Ördög Margit Rozália,2,EGYENI,KIS_FKGP
65090,02_217_128,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65090,02_217_128,Sárközi Lajos,1,EGYENI,FUGGETLEN
65090,02_217_128,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65090,02_217_128,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65090,02_217_128,Szentes Richárd,0,EGYENI,FUGGETLEN
65090,02_217_128,Eckert Péter,0,EGYENI,KIS_SZAVA
65090,02_217_128,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65078,02_217_129,Dr. Tóth Bertalan,182,EGYENI,OSSZEFOGAS14
65078,02_217_129,Csizi Péter,158,EGYENI,FIDESZ
65078,02_217_129,Németh Zsolt,120,EGYENI,JOBBIK
65078,02_217_129,Dr. Kóbor József,34,EGYENI,LMP
65078,02_217_129,Szaksz Tamás,5,EGYENI,KIS_SEM
65078,02_217_129,Török Edina,5,EGYENI,KIS_HAZA
65078,02_217_129,Juhász István,3,EGYENI,KIS_SZOCDEM
65078,02_217_129,Ördög Margit Rozália,2,EGYENI,KIS_FKGP
65078,02_217_129,Erdélyi Sándor Mihály,2,EGYENI,KIS_SMS
65078,02_217_129,Eckert Péter,2,EGYENI,KIS_SZAVA
65078,02_217_129,Szentes Richárd,1,EGYENI,FUGGETLEN
65078,02_217_129,Barna László István,1,EGYENI,KIS_KTI
65078,02_217_129,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65078,02_217_129,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65078,02_217_129,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65078,02_217_129,Tóth József,0,EGYENI,KIS_JESZ
65078,02_217_129,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65078,02_217_129,Sárközi Lajos,0,EGYENI,FUGGETLEN
65080,02_217_130,Dr. Tóth Bertalan,228,EGYENI,OSSZEFOGAS14
65080,02_217_130,Csizi Péter,152,EGYENI,FIDESZ
65080,02_217_130,Németh Zsolt,93,EGYENI,JOBBIK
65080,02_217_130,Dr. Kóbor József,43,EGYENI,LMP
65080,02_217_130,Török Edina,11,EGYENI,KIS_HAZA
65080,02_217_130,Tóth József,5,EGYENI,KIS_JESZ
65080,02_217_130,Barna László István,4,EGYENI,KIS_KTI
65080,02_217_130,Juhász István,3,EGYENI,KIS_SZOCDEM
65080,02_217_130,Csiszárné Nagy Erzsébet,2,EGYENI,KIS_TEMPO
65080,02_217_130,Szaksz Tamás,2,EGYENI,KIS_SEM
65080,02_217_130,Sárközi Lajos,2,EGYENI,FUGGETLEN
65080,02_217_130,Eckert Péter,2,EGYENI,KIS_SZAVA
65080,02_217_130,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65080,02_217_130,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65080,02_217_130,Szentes Richárd,0,EGYENI,FUGGETLEN
65080,02_217_130,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65080,02_217_130,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65080,02_217_130,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65082,02_217_131,Csizi Péter,190,EGYENI,FIDESZ
65082,02_217_131,Dr. Tóth Bertalan,182,EGYENI,OSSZEFOGAS14
65082,02_217_131,Németh Zsolt,95,EGYENI,JOBBIK
65082,02_217_131,Dr. Kóbor József,49,EGYENI,LMP
65082,02_217_131,Szaksz Tamás,7,EGYENI,KIS_SEM
65082,02_217_131,Ördög Margit Rozália,7,EGYENI,KIS_FKGP
65082,02_217_131,Juhász István,4,EGYENI,KIS_SZOCDEM
65082,02_217_131,Török Edina,3,EGYENI,KIS_HAZA
65082,02_217_131,Barna László István,3,EGYENI,KIS_KTI
65082,02_217_131,Sárközi Lajos,1,EGYENI,FUGGETLEN
65082,02_217_131,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65082,02_217_131,Tóth József,1,EGYENI,KIS_JESZ
65082,02_217_131,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65082,02_217_131,Csiszárné Nagy Erzsébet,1,EGYENI,KIS_TEMPO
65082,02_217_131,Eckert Péter,1,EGYENI,KIS_SZAVA
65082,02_217_131,Szentes Richárd,0,EGYENI,FUGGETLEN
65082,02_217_131,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65082,02_217_131,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65088,02_217_132,Dr. Tóth Bertalan,127,EGYENI,OSSZEFOGAS14
65088,02_217_132,Csizi Péter,119,EGYENI,FIDESZ
65088,02_217_132,Németh Zsolt,63,EGYENI,JOBBIK
65088,02_217_132,Dr. Kóbor József,22,EGYENI,LMP
65088,02_217_132,Török Edina,5,EGYENI,KIS_HAZA
65088,02_217_132,Barna László István,3,EGYENI,KIS_KTI
65088,02_217_132,Szaksz Tamás,2,EGYENI,KIS_SEM
65088,02_217_132,Szentes Richárd,2,EGYENI,FUGGETLEN
65088,02_217_132,Tóth József,2,EGYENI,KIS_JESZ
65088,02_217_132,Juhász István,1,EGYENI,KIS_SZOCDEM
65088,02_217_132,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65088,02_217_132,Ördög Margit Rozália,1,EGYENI,KIS_FKGP
65088,02_217_132,Eckert Péter,0,EGYENI,KIS_SZAVA
65088,02_217_132,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65088,02_217_132,Sárközi Lajos,0,EGYENI,FUGGETLEN
65088,02_217_132,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65088,02_217_132,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65088,02_217_132,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65098,02_217_133,Dr. Tóth Bertalan,249,EGYENI,OSSZEFOGAS14
65098,02_217_133,Csizi Péter,178,EGYENI,FIDESZ
65098,02_217_133,Németh Zsolt,112,EGYENI,JOBBIK
65098,02_217_133,Dr. Kóbor József,58,EGYENI,LMP
65098,02_217_133,Török Edina,10,EGYENI,KIS_HAZA
65098,02_217_133,Barna László István,6,EGYENI,KIS_KTI
65098,02_217_133,Juhász István,3,EGYENI,KIS_SZOCDEM
65098,02_217_133,Szentes Richárd,3,EGYENI,FUGGETLEN
65098,02_217_133,Szaksz Tamás,3,EGYENI,KIS_SEM
65098,02_217_133,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65098,02_217_133,Sárközi Lajos,1,EGYENI,FUGGETLEN
65098,02_217_133,Tóth József,0,EGYENI,KIS_JESZ
65098,02_217_133,Zilinszki Zita,0,EGYENI,KIS_MACSEP
65098,02_217_133,Kissné Patkós Gyöngyi Hajnalka,0,EGYENI,KIS_MCF
65098,02_217_133,Eckert Péter,0,EGYENI,KIS_SZAVA
65098,02_217_133,Gyócsi Gyõzõ Roland,0,EGYENI,FUGGETLEN
65098,02_217_133,Ördög Margit Rozália,0,EGYENI,KIS_FKGP
65098,02_217_133,Csiszárné Nagy Erzsébet,0,EGYENI,KIS_TEMPO
65100,02_217_134,Dr. Tóth Bertalan,193,EGYENI,OSSZEFOGAS14
65100,02_217_134,Csizi Péter,148,EGYENI,FIDESZ
65100,02_217_134,Németh Zsolt,102,EGYENI,JOBBIK
65100,02_217_134,Dr. Kóbor József,26,EGYENI,LMP
65100,02_217_134,Török Edina,11,EGYENI,KIS_HAZA
65100,02_217_134,Barna László István,7,EGYENI,KIS_KTI
65100,02_217_134,Tóth József,4,EGYENI,KIS_JESZ
65100,02_217_134,Szaksz Tamás,3,EGYENI,KIS_SEM
65100,02_217_134,Juhász István,2,EGYENI,KIS_SZOCDEM
65100,02_217_134,Szentes Richárd,2,EGYENI,FUGGETLEN
65100,02_217_134,Gyócsi Gyõzõ Roland,1,EGYENI,FUGGETLEN
65100,02_217_134,Sárközi Lajos,1,EGYENI,FUGGETLEN
65100,02_217_134,Erdélyi Sándor Mihály,1,EGYENI,KIS_SMS
65100,02_217_134,Eckert Péter,0,EGYENI,KIS_SZAVA
