JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
242252,14_103_002,LÁSZLÓ ATTILA,50,EGYENI,MIHAZANK
242252,14_103_002,ZRUBKA ZITA,16,EGYENI,MEMO
242252,14_103_002,KÕHEGYI RÓBERT,14,EGYENI,MKKP
242254,14_104_001,POGÁCSÁS TIBOR,389,EGYENI,FIDESZ
242254,14_104_001,SZABÓ REBEKA,119,EGYENI,OSSZEFOGAS22
242254,14_104_001,LÁSZLÓ ATTILA,60,EGYENI,MIHAZANK
242254,14_104_001,KÕHEGYI RÓBERT,16,EGYENI,MKKP
242254,14_104_001,ZRUBKA ZITA,3,EGYENI,MEMO
242256,14_104_002,POGÁCSÁS TIBOR,465,EGYENI,FIDESZ
242256,14_104_002,SZABÓ REBEKA,270,EGYENI,OSSZEFOGAS22
242256,14_104_002,LÁSZLÓ ATTILA,51,EGYENI,MIHAZANK
242256,14_104_002,ZRUBKA ZITA,18,EGYENI,MEMO
242256,14_104_002,KÕHEGYI RÓBERT,15,EGYENI,MKKP
242258,14_104_003,POGÁCSÁS TIBOR,436,EGYENI,FIDESZ
242258,14_104_003,SZABÓ REBEKA,201,EGYENI,OSSZEFOGAS22
242258,14_104_003,LÁSZLÓ ATTILA,44,EGYENI,MIHAZANK
242258,14_104_003,KÕHEGYI RÓBERT,28,EGYENI,MKKP
242258,14_104_003,ZRUBKA ZITA,7,EGYENI,MEMO
242260,14_104_004,POGÁCSÁS TIBOR,440,EGYENI,FIDESZ
242260,14_104_004,SZABÓ REBEKA,266,EGYENI,OSSZEFOGAS22
242260,14_104_004,LÁSZLÓ ATTILA,45,EGYENI,MIHAZANK
242260,14_104_004,KÕHEGYI RÓBERT,13,EGYENI,MKKP
242260,14_104_004,ZRUBKA ZITA,10,EGYENI,MEMO
242262,14_104_005,POGÁCSÁS TIBOR,410,EGYENI,FIDESZ
242262,14_104_005,SZABÓ REBEKA,235,EGYENI,OSSZEFOGAS22
242262,14_104_005,LÁSZLÓ ATTILA,53,EGYENI,MIHAZANK
242262,14_104_005,KÕHEGYI RÓBERT,15,EGYENI,MKKP
242262,14_104_005,ZRUBKA ZITA,12,EGYENI,MEMO
242264,14_104_006,POGÁCSÁS TIBOR,386,EGYENI,FIDESZ
242264,14_104_006,SZABÓ REBEKA,195,EGYENI,OSSZEFOGAS22
242264,14_104_006,LÁSZLÓ ATTILA,34,EGYENI,MIHAZANK
242264,14_104_006,KÕHEGYI RÓBERT,20,EGYENI,MKKP
242264,14_104_006,ZRUBKA ZITA,6,EGYENI,MEMO
242266,14_104_007,POGÁCSÁS TIBOR,354,EGYENI,FIDESZ
242266,14_104_007,SZABÓ REBEKA,214,EGYENI,OSSZEFOGAS22
242266,14_104_007,LÁSZLÓ ATTILA,55,EGYENI,MIHAZANK
242266,14_104_007,KÕHEGYI RÓBERT,17,EGYENI,MKKP
242266,14_104_007,ZRUBKA ZITA,8,EGYENI,MEMO
242268,14_104_008,POGÁCSÁS TIBOR,263,EGYENI,FIDESZ
242268,14_104_008,SZABÓ REBEKA,81,EGYENI,OSSZEFOGAS22
242268,14_104_008,LÁSZLÓ ATTILA,35,EGYENI,MIHAZANK
242268,14_104_008,KÕHEGYI RÓBERT,17,EGYENI,MKKP
242268,14_104_008,ZRUBKA ZITA,3,EGYENI,MEMO
242270,14_104_009,POGÁCSÁS TIBOR,248,EGYENI,FIDESZ
242270,14_104_009,SZABÓ REBEKA,107,EGYENI,OSSZEFOGAS22
242270,14_104_009,LÁSZLÓ ATTILA,24,EGYENI,MIHAZANK
242270,14_104_009,KÕHEGYI RÓBERT,11,EGYENI,MKKP
242270,14_104_009,ZRUBKA ZITA,8,EGYENI,MEMO
242272,14_105_001,BUZINKAY GYÖRGY,376,EGYENI,OSSZEFOGAS22
242272,14_105_001,DR. VITÁLYOS ESZTER,368,EGYENI,FIDESZ
242272,14_105_001,KÖVESDI MIKLÓS,46,EGYENI,MKKP
242272,14_105_001,PÁL BÉLA,38,EGYENI,MIHAZANK
242272,14_105_001,POLOCSÁNYI BÉLA,9,EGYENI,MEMO
242272,14_105_001,TIHANYI CSABA,6,EGYENI,KIS_NORMALIS
242272,14_105_001,PÁLMAI FERENC,4,EGYENI,KIS_ISZOM
242274,14_105_002,DR. VITÁLYOS ESZTER,526,EGYENI,FIDESZ
242274,14_105_002,BUZINKAY GYÖRGY,507,EGYENI,OSSZEFOGAS22
242274,14_105_002,KÖVESDI MIKLÓS,38,EGYENI,MKKP
242274,14_105_002,PÁL BÉLA,37,EGYENI,MIHAZANK
242274,14_105_002,POLOCSÁNYI BÉLA,13,EGYENI,MEMO
242274,14_105_002,TIHANYI CSABA,6,EGYENI,KIS_NORMALIS
242274,14_105_002,PÁLMAI FERENC,4,EGYENI,KIS_ISZOM
242276,14_105_003,DR. VITÁLYOS ESZTER,211,EGYENI,FIDESZ
242276,14_105_003,BUZINKAY GYÖRGY,201,EGYENI,OSSZEFOGAS22
242276,14_105_003,KÖVESDI MIKLÓS,23,EGYENI,MKKP
242276,14_105_003,PÁL BÉLA,19,EGYENI,MIHAZANK
242276,14_105_003,POLOCSÁNYI BÉLA,4,EGYENI,MEMO
242276,14_105_003,TIHANYI CSABA,3,EGYENI,KIS_NORMALIS
242276,14_105_003,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242278,14_106_001,MENCZER TAMÁS,448,EGYENI,FIDESZ
242278,14_106_001,DR. SZÉL BERNADETT,367,EGYENI,OSSZEFOGAS22
242278,14_106_001,JAKAB EDINA,56,EGYENI,MKKP
242278,14_106_001,GYÖRGY JÓZSEF,53,EGYENI,MIHAZANK
242278,14_106_001,DR. BOGÓ DÁNIEL LÁSZLÓ,5,EGYENI,MEMO
242278,14_106_001,KEREKES ERZSÉBET,4,EGYENI,KIS_NORMALIS
242280,14_106_002,MENCZER TAMÁS,416,EGYENI,FIDESZ
242280,14_106_002,DR. SZÉL BERNADETT,211,EGYENI,OSSZEFOGAS22
242280,14_106_002,GYÖRGY JÓZSEF,29,EGYENI,MIHAZANK
242280,14_106_002,JAKAB EDINA,13,EGYENI,MKKP
242280,14_106_002,DR. BOGÓ DÁNIEL LÁSZLÓ,5,EGYENI,MEMO
242280,14_106_002,KEREKES ERZSÉBET,1,EGYENI,KIS_NORMALIS
242282,14_106_003,MENCZER TAMÁS,374,EGYENI,FIDESZ
242282,14_106_003,DR. SZÉL BERNADETT,343,EGYENI,OSSZEFOGAS22
242282,14_106_003,GYÖRGY JÓZSEF,33,EGYENI,MIHAZANK
242282,14_106_003,JAKAB EDINA,25,EGYENI,MKKP
242282,14_106_003,DR. BOGÓ DÁNIEL LÁSZLÓ,6,EGYENI,MEMO
242282,14_106_003,KEREKES ERZSÉBET,4,EGYENI,KIS_NORMALIS
242284,14_106_004,MENCZER TAMÁS,361,EGYENI,FIDESZ
242284,14_106_004,DR. SZÉL BERNADETT,269,EGYENI,OSSZEFOGAS22
242284,14_106_004,JAKAB EDINA,27,EGYENI,MKKP
242284,14_106_004,GYÖRGY JÓZSEF,24,EGYENI,MIHAZANK
242284,14_106_004,DR. BOGÓ DÁNIEL LÁSZLÓ,8,EGYENI,MEMO
242284,14_106_004,KEREKES ERZSÉBET,3,EGYENI,KIS_NORMALIS
242286,14_106_005,MENCZER TAMÁS,416,EGYENI,FIDESZ
242286,14_106_005,DR. SZÉL BERNADETT,369,EGYENI,OSSZEFOGAS22
242286,14_106_005,JAKAB EDINA,39,EGYENI,MKKP
242286,14_106_005,GYÖRGY JÓZSEF,32,EGYENI,MIHAZANK
242286,14_106_005,DR. BOGÓ DÁNIEL LÁSZLÓ,10,EGYENI,MEMO
242286,14_106_005,KEREKES ERZSÉBET,1,EGYENI,KIS_NORMALIS
242288,14_106_006,MENCZER TAMÁS,357,EGYENI,FIDESZ
242288,14_106_006,DR. SZÉL BERNADETT,333,EGYENI,OSSZEFOGAS22
242288,14_106_006,JAKAB EDINA,35,EGYENI,MKKP
242288,14_106_006,GYÖRGY JÓZSEF,33,EGYENI,MIHAZANK
242288,14_106_006,KEREKES ERZSÉBET,7,EGYENI,KIS_NORMALIS
242288,14_106_006,DR. BOGÓ DÁNIEL LÁSZLÓ,1,EGYENI,MEMO
242290,14_107_001,DR. SZÉL BERNADETT,484,EGYENI,OSSZEFOGAS22
242290,14_107_001,MENCZER TAMÁS,470,EGYENI,FIDESZ
242290,14_107_001,GYÖRGY JÓZSEF,44,EGYENI,MIHAZANK
242290,14_107_001,JAKAB EDINA,34,EGYENI,MKKP
242290,14_107_001,DR. BOGÓ DÁNIEL LÁSZLÓ,10,EGYENI,MEMO
242290,14_107_001,KEREKES ERZSÉBET,4,EGYENI,KIS_NORMALIS
242293,14_108_001,DR. VITÁLYOS ESZTER,396,EGYENI,FIDESZ
242293,14_108_001,BUZINKAY GYÖRGY,241,EGYENI,OSSZEFOGAS22
242293,14_108_001,PÁL BÉLA,41,EGYENI,MIHAZANK
242293,14_108_001,KÖVESDI MIKLÓS,21,EGYENI,MKKP
242293,14_108_001,POLOCSÁNYI BÉLA,3,EGYENI,MEMO
242295,14_108_002,DR. VITÁLYOS ESZTER,460,EGYENI,FIDESZ
242295,14_108_002,BUZINKAY GYÖRGY,275,EGYENI,OSSZEFOGAS22
242295,14_108_002,PÁL BÉLA,57,EGYENI,MIHAZANK
242295,14_108_002,KÖVESDI MIKLÓS,27,EGYENI,MKKP
242295,14_108_002,POLOCSÁNYI BÉLA,8,EGYENI,MEMO
242295,14_108_002,TIHANYI CSABA,6,EGYENI,KIS_NORMALIS
242295,14_108_002,PÁLMAI FERENC,3,EGYENI,KIS_ISZOM
242296,14_109_001,MENCZER TAMÁS,515,EGYENI,FIDESZ
242296,14_109_001,DR. SZÉL BERNADETT,308,EGYENI,OSSZEFOGAS22
242296,14_109_001,GYÖRGY JÓZSEF,47,EGYENI,MIHAZANK
242296,14_109_001,JAKAB EDINA,25,EGYENI,MKKP
242296,14_109_001,DR. BOGÓ DÁNIEL LÁSZLÓ,6,EGYENI,MEMO
242296,14_109_001,KEREKES ERZSÉBET,3,EGYENI,KIS_NORMALIS
242298,14_109_002,MENCZER TAMÁS,541,EGYENI,FIDESZ
242298,14_109_002,DR. SZÉL BERNADETT,354,EGYENI,OSSZEFOGAS22
242298,14_109_002,GYÖRGY JÓZSEF,47,EGYENI,MIHAZANK
242298,14_109_002,JAKAB EDINA,21,EGYENI,MKKP
242298,14_109_002,DR. BOGÓ DÁNIEL LÁSZLÓ,12,EGYENI,MEMO
242298,14_109_002,KEREKES ERZSÉBET,6,EGYENI,KIS_NORMALIS
242300,14_109_003,MENCZER TAMÁS,432,EGYENI,FIDESZ
242300,14_109_003,DR. SZÉL BERNADETT,264,EGYENI,OSSZEFOGAS22
242300,14_109_003,GYÖRGY JÓZSEF,42,EGYENI,MIHAZANK
242300,14_109_003,JAKAB EDINA,32,EGYENI,MKKP
242300,14_109_003,DR. BOGÓ DÁNIEL LÁSZLÓ,8,EGYENI,MEMO
242300,14_109_003,KEREKES ERZSÉBET,2,EGYENI,KIS_NORMALIS
242302,14_110_001,DR. VITÁLYOS ESZTER,382,EGYENI,FIDESZ
242302,14_110_001,BUZINKAY GYÖRGY,222,EGYENI,OSSZEFOGAS22
242302,14_110_001,PÁL BÉLA,49,EGYENI,MIHAZANK
242302,14_110_001,KÖVESDI MIKLÓS,29,EGYENI,MKKP
242302,14_110_001,PÁLMAI FERENC,9,EGYENI,KIS_ISZOM
242302,14_110_001,POLOCSÁNYI BÉLA,4,EGYENI,MEMO
242302,14_110_001,TIHANYI CSABA,2,EGYENI,KIS_NORMALIS
242304,14_110_002,DR. VITÁLYOS ESZTER,371,EGYENI,FIDESZ
242304,14_110_002,BUZINKAY GYÖRGY,184,EGYENI,OSSZEFOGAS22
242304,14_110_002,PÁL BÉLA,29,EGYENI,MIHAZANK
242304,14_110_002,KÖVESDI MIKLÓS,22,EGYENI,MKKP
242304,14_110_002,POLOCSÁNYI BÉLA,8,EGYENI,MEMO
242304,14_110_002,PÁLMAI FERENC,2,EGYENI,KIS_ISZOM
242304,14_110_002,TIHANYI CSABA,1,EGYENI,KIS_NORMALIS
242306,14_111_001,DR. VITÁLYOS ESZTER,360,EGYENI,FIDESZ
242306,14_111_001,BUZINKAY GYÖRGY,218,EGYENI,OSSZEFOGAS22
242306,14_111_001,PÁL BÉLA,39,EGYENI,MIHAZANK
242306,14_111_001,KÖVESDI MIKLÓS,39,EGYENI,MKKP
242306,14_111_001,POLOCSÁNYI BÉLA,11,EGYENI,MEMO
242306,14_111_001,TIHANYI CSABA,2,EGYENI,KIS_NORMALIS
242306,14_111_001,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242308,14_112_001,DR. VITÁLYOS ESZTER,685,EGYENI,FIDESZ
242308,14_112_001,BUZINKAY GYÖRGY,294,EGYENI,OSSZEFOGAS22
242308,14_112_001,PÁL BÉLA,33,EGYENI,MIHAZANK
242308,14_112_001,KÖVESDI MIKLÓS,30,EGYENI,MKKP
242308,14_112_001,POLOCSÁNYI BÉLA,21,EGYENI,MEMO
242308,14_112_001,TIHANYI CSABA,5,EGYENI,KIS_NORMALIS
242308,14_112_001,PÁLMAI FERENC,2,EGYENI,KIS_ISZOM
242310,14_112_002,DR. VITÁLYOS ESZTER,499,EGYENI,FIDESZ
242310,14_112_002,BUZINKAY GYÖRGY,316,EGYENI,OSSZEFOGAS22
242310,14_112_002,PÁL BÉLA,61,EGYENI,MIHAZANK
242310,14_112_002,KÖVESDI MIKLÓS,27,EGYENI,MKKP
242310,14_112_002,POLOCSÁNYI BÉLA,13,EGYENI,MEMO
242310,14_112_002,TIHANYI CSABA,13,EGYENI,KIS_NORMALIS
242310,14_112_002,PÁLMAI FERENC,7,EGYENI,KIS_ISZOM
242312,14_112_003,DR. VITÁLYOS ESZTER,657,EGYENI,FIDESZ
242312,14_112_003,BUZINKAY GYÖRGY,317,EGYENI,OSSZEFOGAS22
242312,14_112_003,PÁL BÉLA,52,EGYENI,MIHAZANK
242312,14_112_003,KÖVESDI MIKLÓS,36,EGYENI,MKKP
242312,14_112_003,POLOCSÁNYI BÉLA,16,EGYENI,MEMO
242312,14_112_003,TIHANYI CSABA,9,EGYENI,KIS_NORMALIS
242312,14_112_003,PÁLMAI FERENC,6,EGYENI,KIS_ISZOM
242314,14_112_004,DR. VITÁLYOS ESZTER,678,EGYENI,FIDESZ
242314,14_112_004,BUZINKAY GYÖRGY,312,EGYENI,OSSZEFOGAS22
242314,14_112_004,PÁL BÉLA,29,EGYENI,MIHAZANK
242314,14_112_004,KÖVESDI MIKLÓS,25,EGYENI,MKKP
242314,14_112_004,POLOCSÁNYI BÉLA,12,EGYENI,MEMO
242314,14_112_004,PÁLMAI FERENC,7,EGYENI,KIS_ISZOM
242314,14_112_004,TIHANYI CSABA,2,EGYENI,KIS_NORMALIS
242316,14_112_005,DR. VITÁLYOS ESZTER,576,EGYENI,FIDESZ
242316,14_112_005,BUZINKAY GYÖRGY,310,EGYENI,OSSZEFOGAS22
242316,14_112_005,PÁL BÉLA,42,EGYENI,MIHAZANK
242316,14_112_005,KÖVESDI MIKLÓS,36,EGYENI,MKKP
242316,14_112_005,POLOCSÁNYI BÉLA,11,EGYENI,MEMO
242316,14_112_005,TIHANYI CSABA,9,EGYENI,KIS_NORMALIS
242316,14_112_005,PÁLMAI FERENC,7,EGYENI,KIS_ISZOM
242318,14_112_006,DR. VITÁLYOS ESZTER,672,EGYENI,FIDESZ
242318,14_112_006,BUZINKAY GYÖRGY,292,EGYENI,OSSZEFOGAS22
242318,14_112_006,KÖVESDI MIKLÓS,34,EGYENI,MKKP
242318,14_112_006,PÁL BÉLA,32,EGYENI,MIHAZANK
242318,14_112_006,POLOCSÁNYI BÉLA,10,EGYENI,MEMO
242318,14_112_006,TIHANYI CSABA,7,EGYENI,KIS_NORMALIS
242318,14_112_006,PÁLMAI FERENC,3,EGYENI,KIS_ISZOM
242320,14_112_007,DR. VITÁLYOS ESZTER,681,EGYENI,FIDESZ
242320,14_112_007,BUZINKAY GYÖRGY,299,EGYENI,OSSZEFOGAS22
242320,14_112_007,PÁL BÉLA,41,EGYENI,MIHAZANK
242320,14_112_007,KÖVESDI MIKLÓS,32,EGYENI,MKKP
242320,14_112_007,POLOCSÁNYI BÉLA,14,EGYENI,MEMO
242320,14_112_007,PÁLMAI FERENC,10,EGYENI,KIS_ISZOM
242320,14_112_007,TIHANYI CSABA,6,EGYENI,KIS_NORMALIS
242322,14_112_008,DR. VITÁLYOS ESZTER,537,EGYENI,FIDESZ
242322,14_112_008,BUZINKAY GYÖRGY,366,EGYENI,OSSZEFOGAS22
242322,14_112_008,PÁL BÉLA,53,EGYENI,MIHAZANK
242322,14_112_008,KÖVESDI MIKLÓS,53,EGYENI,MKKP
242322,14_112_008,POLOCSÁNYI BÉLA,13,EGYENI,MEMO
242322,14_112_008,PÁLMAI FERENC,7,EGYENI,KIS_ISZOM
242322,14_112_008,TIHANYI CSABA,4,EGYENI,KIS_NORMALIS
242324,14_113_001,DR. VITÁLYOS ESZTER,408,EGYENI,FIDESZ
242324,14_113_001,BUZINKAY GYÖRGY,229,EGYENI,OSSZEFOGAS22
242324,14_113_001,KÖVESDI MIKLÓS,38,EGYENI,MKKP
242324,14_113_001,PÁL BÉLA,28,EGYENI,MIHAZANK
242324,14_113_001,POLOCSÁNYI BÉLA,8,EGYENI,MEMO
242324,14_113_001,PÁLMAI FERENC,2,EGYENI,KIS_ISZOM
242324,14_113_001,TIHANYI CSABA,2,EGYENI,KIS_NORMALIS
242326,14_113_002,DR. VITÁLYOS ESZTER,330,EGYENI,FIDESZ
242326,14_113_002,BUZINKAY GYÖRGY,284,EGYENI,OSSZEFOGAS22
242326,14_113_002,KÖVESDI MIKLÓS,27,EGYENI,MKKP
242326,14_113_002,PÁL BÉLA,21,EGYENI,MIHAZANK
242326,14_113_002,POLOCSÁNYI BÉLA,8,EGYENI,MEMO
242326,14_113_002,TIHANYI CSABA,5,EGYENI,KIS_NORMALIS
242326,14_113_002,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242328,14_113_003,DR. VITÁLYOS ESZTER,316,EGYENI,FIDESZ
242328,14_113_003,BUZINKAY GYÖRGY,190,EGYENI,OSSZEFOGAS22
242328,14_113_003,PÁL BÉLA,32,EGYENI,MIHAZANK
242328,14_113_003,KÖVESDI MIKLÓS,26,EGYENI,MKKP
242328,14_113_003,POLOCSÁNYI BÉLA,4,EGYENI,MEMO
242328,14_113_003,TIHANYI CSABA,2,EGYENI,KIS_NORMALIS
242330,14_113_004,DR. VITÁLYOS ESZTER,245,EGYENI,FIDESZ
242330,14_113_004,BUZINKAY GYÖRGY,116,EGYENI,OSSZEFOGAS22
242330,14_113_004,KÖVESDI MIKLÓS,26,EGYENI,MKKP
242330,14_113_004,PÁL BÉLA,23,EGYENI,MIHAZANK
242330,14_113_004,POLOCSÁNYI BÉLA,2,EGYENI,MEMO
242330,14_113_004,TIHANYI CSABA,1,EGYENI,KIS_NORMALIS
242332,14_113_005,DR. VITÁLYOS ESZTER,334,EGYENI,FIDESZ
242332,14_113_005,BUZINKAY GYÖRGY,269,EGYENI,OSSZEFOGAS22
242332,14_113_005,KÖVESDI MIKLÓS,35,EGYENI,MKKP
242332,14_113_005,PÁL BÉLA,27,EGYENI,MIHAZANK
242332,14_113_005,TIHANYI CSABA,5,EGYENI,KIS_NORMALIS
242332,14_113_005,POLOCSÁNYI BÉLA,3,EGYENI,MEMO
242332,14_113_005,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242334,14_113_006,DR. VITÁLYOS ESZTER,356,EGYENI,FIDESZ
242334,14_113_006,BUZINKAY GYÖRGY,337,EGYENI,OSSZEFOGAS22
242334,14_113_006,KÖVESDI MIKLÓS,41,EGYENI,MKKP
242334,14_113_006,PÁL BÉLA,32,EGYENI,MIHAZANK
242334,14_113_006,POLOCSÁNYI BÉLA,7,EGYENI,MEMO
242334,14_113_006,TIHANYI CSABA,6,EGYENI,KIS_NORMALIS
242334,14_113_006,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242336,14_113_007,DR. VITÁLYOS ESZTER,432,EGYENI,FIDESZ
242336,14_113_007,BUZINKAY GYÖRGY,291,EGYENI,OSSZEFOGAS22
242336,14_113_007,KÖVESDI MIKLÓS,40,EGYENI,MKKP
242336,14_113_007,PÁL BÉLA,33,EGYENI,MIHAZANK
242336,14_113_007,POLOCSÁNYI BÉLA,12,EGYENI,MEMO
242336,14_113_007,TIHANYI CSABA,8,EGYENI,KIS_NORMALIS
242336,14_113_007,PÁLMAI FERENC,4,EGYENI,KIS_ISZOM
242338,14_113_008,BUZINKAY GYÖRGY,331,EGYENI,OSSZEFOGAS22
242338,14_113_008,DR. VITÁLYOS ESZTER,289,EGYENI,FIDESZ
242338,14_113_008,KÖVESDI MIKLÓS,21,EGYENI,MKKP
242338,14_113_008,PÁL BÉLA,20,EGYENI,MIHAZANK
242338,14_113_008,POLOCSÁNYI BÉLA,6,EGYENI,MEMO
242338,14_113_008,PÁLMAI FERENC,1,EGYENI,KIS_ISZOM
242340,14_113_009,DR. VITÁLYOS ESZTER,311,EGYENI,FIDESZ
242340,14_113_009,BUZINKAY GYÖRGY,284,EGYENI,OSSZEFOGAS22
242340,14_113_009,PÁL BÉLA,30,EGYENI,MIHAZANK
242340,14_113_009,KÖVESDI MIKLÓS,30,EGYENI,MKKP
242340,14_113_009,POLOCSÁNYI BÉLA,10,EGYENI,MEMO
242340,14_113_009,TIHANYI CSABA,7,EGYENI,KIS_NORMALIS
242340,14_113_009,PÁLMAI FERENC,3,EGYENI,KIS_ISZOM
242342,14_113_010,DR. VITÁLYOS ESZTER,379,EGYENI,FIDESZ
242342,14_113_010,BUZINKAY GYÖRGY,244,EGYENI,OSSZEFOGAS22
242342,14_113_010,KÖVESDI MIKLÓS,45,EGYENI,MKKP
242342,14_113_010,PÁL BÉLA,30,EGYENI,MIHAZANK
242342,14_113_010,PÁLMAI FERENC,3,EGYENI,KIS_ISZOM
242342,14_113_010,POLOCSÁNYI BÉLA,3,EGYENI,MEMO
242342,14_113_010,TIHANYI CSABA,1,EGYENI,KIS_NORMALIS
242344,14_113_011,DR. VITÁLYOS ESZTER,318,EGYENI,FIDESZ
242344,14_113_011,BUZINKAY GYÖRGY,204,EGYENI,OSSZEFOGAS22
