megye,település,sorszám,evk,számlKijelölt,átjKijelölt,átjel,átjelInnen,honos,induló,összesen
05,306,001,06,N,N,0,21,757,783,757
05,306,002,06,N,N,0,9,693,698,693
05,306,003,06,N,I,12,11,629,643,641
05,306,004,06,N,N,0,7,610,625,610
05,307,001,06,N,I,1,6,826,838,827
05,308,001,06,N,I,4,11,667,683,671
05,308,002,06,N,N,0,5,695,704,695
05,309,001,06,N,I,24,36,1080,1118,1104
05,309,002,06,N,N,0,28,1082,1122,1082
05,310,001,07,N,I,6,32,925,968,931
05,311,001,04,N,I,11,30,810,843,821
05,312,001,05,N,N,0,22,727,751,727
05,312,002,05,N,I,10,23,643,677,653
05,313,001,05,N,I,11,28,447,478,458
05,314,001,03,N,I,7,6,19,24,26
05,315,001,07,N,I,6,25,1048,1094,1054
05,316,001,07,N,I,5,9,252,269,257
05,317,001,05,N,I,4,9,349,363,353
05,318,001,07,N,I,13,10,308,322,321
05,319,001,05,N,I,7,18,732,766,739
05,319,002,05,N,N,0,7,792,809,792
05,319,003,05,N,N,0,3,196,202,196
05,320,001,07,N,N,0,9,684,691,684
05,320,002,07,N,N,0,5,611,616,611
05,320,003,07,N,I,16,7,630,638,646
05,321,001,06,N,I,5,4,470,480,475
05,322,001,06,N,N,0,13,751,767,751
05,322,002,06,N,N,0,17,843,858,843
05,322,003,06,N,N,0,12,720,742,720
05,322,004,06,N,N,0,9,747,744,747
05,322,005,06,N,I,21,11,767,780,788
05,323,001,06,N,I,2,15,1127,1149,1129
05,324,001,06,N,I,4,7,167,178,171
05,325,001,07,N,I,5,13,1032,1049,1037
05,326,001,06,N,N,0,14,663,678,663
05,326,002,06,N,N,0,13,673,697,673
05,326,003,06,N,N,0,8,193,199,193
05,326,004,06,N,N,0,24,690,718,690
05,326,005,06,N,N,0,33,725,762,725
05,326,006,06,N,N,0,41,833,889,833
05,326,007,06,N,N,0,18,737,765,737
05,326,008,06,N,I,136,27,718,747,854
05,326,009,06,I,N,0,27,826,868,826
05,326,010,06,N,N,0,20,612,637,612
05,326,011,06,N,N,0,22,748,776,748
05,326,012,06,N,N,0,22,731,755,731
05,326,013,06,N,N,0,23,786,815,786
05,326,014,06,N,N,0,31,779,817,779
05,326,015,06,N,N,0,34,754,799,754
05,326,016,06,N,N,0,19,688,708,688
05,326,017,06,N,N,0,39,965,1005,965
05,327,001,07,N,I,8,9,250,266,258
05,328,001,06,N,N,0,14,569,590,569
05,328,002,06,N,I,49,14,372,391,421
05,328,003,06,N,N,0,29,586,619,586
05,328,004,06,N,N,0,24,711,742,711
05,328,005,06,N,N,0,24,701,730,701
05,329,001,05,N,I,8,35,663,704,671
05,329,002,05,N,N,0,29,650,687,650
05,330,001,04,N,I,1,3,180,181,181
05,331,001,04,N,I,5,5,16,20,21
05,332,001,03,N,I,2,0,20,20,22
05,333,001,03,N,I,2,4,393,400,395
05,334,001,03,N,I,2,5,139,148,141
05,335,001,04,N,I,3,3,127,129,130
05,336,001,05,N,I,2,9,311,320,313
05,337,001,03,N,I,4,5,162,167,166
05,338,001,03,N,I,3,7,241,249,244
05,339,001,06,N,I,8,12,662,680,670
05,340,001,04,N,I,3,9,493,508,496
05,341,001,05,N,I,5,21,946,977,951
05,342,001,02,N,I,14,22,904,926,918
05,343,001,03,N,I,2,0,52,51,54
05,344,001,07,N,I,6,10,686,699,692
05,345,001,05,N,I,5,14,80,95,85
05,346,001,05,N,I,7,23,577,608,584
05,347,001,05,N,I,5,7,943,957,948
05,348,001,05,N,I,5,6,207,213,212
05,349,001,05,N,I,2,15,417,435,419
05,350,001,04,N,I,7,4,52,60,59
05,351,001,05,N,I,9,11,599,608,608
05,352,001,05,N,I,7,8,166,179,173
05,353,001,03,N,I,3,3,316,326,319
05,354,001,05,N,I,4,15,503,528,507
05,355,001,04,N,I,2,8,296,308,298
05,356,001,05,N,I,2,2,143,141,145
05,357,001,03,N,I,2,11,400,411,402
05,358,001,05,N,I,2,14,288,303,290
06,001,001,04,N,N,0,24,1062,1096,1062
06,001,002,04,N,N,0,25,1097,1122,1097
06,001,003,04,N,N,0,14,1092,1112,1092
06,001,004,04,N,I,106,22,1052,1083,1158
06,002,001,04,N,I,5,12,359,371,364
06,003,001,04,N,I,24,14,710,722,734
06,003,002,04,N,N,0,12,765,777,765
06,003,003,04,N,N,0,17,853,869,853
06,004,001,03,N,I,3,9,355,370,358
06,005,001,02,N,I,30,15,730,759,760
06,005,002,02,N,N,0,16,776,791,776
06,005,003,02,N,N,0,6,709,723,709
06,005,004,02,N,N,0,13,450,461,450
06,005,005,02,N,N,0,10,444,459,444
06,006,001,03,N,I,5,11,798,810,803
06,006,002,03,N,N,0,10,719,731,719
06,007,001,03,N,I,16,9,725,741,741
06,007,002,03,N,N,0,19,710,729,710
06,007,003,03,N,N,0,15,707,726,707
06,007,004,03,N,N,0,8,520,530,520
06,008,001,02,N,I,18,11,871,888,889
06,008,002,02,N,N,0,15,864,878,864
06,008,003,02,N,N,0,22,867,892,867
06,009,001,04,N,I,8,3,348,354,356
06,010,001,04,N,N,0,17,737,763,737
06,010,002,04,N,I,17,23,765,792,782
06,010,003,04,N,N,0,13,718,736,718
06,011,001,03,N,I,12,16,667,682,679
06,011,002,03,N,N,0,11,707,723,707
06,011,003,03,N,N,0,11,720,736,720
06,012,001,03,N,I,6,12,790,805,796
06,012,002,03,N,N,0,11,682,697,682
06,013,001,03,N,N,0,20,971,996,971
06,013,002,03,N,N,0,16,828,846,828
06,013,003,03,N,N,0,18,769,787,769
06,013,004,03,N,N,0,19,923,943,923
06,013,005,03,N,N,0,21,774,795,774
06,013,006,03,N,N,0,17,886,906,886
06,013,007,03,N,N,0,25,833,855,833
06,013,008,03,N,I,140,38,897,941,1037
06,013,009,03,N,N,0,28,762,800,762
06,013,010,03,N,N,0,38,859,911,859
06,013,011,03,N,N,0,27,664,698,664
06,013,012,03,N,N,0,19,790,804,790
06,013,013,03,N,N,0,28,878,894,878
06,013,014,03,N,N,0,34,716,759,716
06,013,015,03,N,N,0,12,508,519,508
06,013,016,03,N,N,0,11,734,745,734
06,014,001,03,N,I,7,10,415,429,422
06,014,002,03,N,N,0,9,575,584,575
06,014,003,03,N,N,0,1,159,155,159
06,015,001,01,N,I,29,34,819,842,848
06,015,002,01,N,N,0,29,755,790,755
06,015,003,01,N,N,0,14,749,759,749
06,015,004,01,N,N,0,18,740,755,740
06,016,001,02,N,I,30,20,894,921,924
06,016,002,02,N,N,0,30,1097,1129,1097
06,016,003,02,N,N,0,21,824,852,824
06,016,004,02,N,N,0,35,1133,1183,1133
06,017,001,03,N,I,3,4,429,440,432
06,017,002,03,N,N,0,7,151,157,151
06,018,001,03,N,I,4,9,368,380,372
06,019,001,03,N,I,13,9,552,566,565
06,019,002,03,N,N,0,8,494,508,494
06,019,003,03,N,N,0,7,502,512,502
06,020,001,03,N,N,0,14,518,543,518
06,020,002,03,N,I,9,6,424,427,433
06,021,001,01,N,I,4,9,525,531,529
06,022,001,02,N,I,11,13,754,771,765
06,022,002,02,N,N,0,10,871,884,871
06,023,001,04,N,N,0,15,889,900,889
06,023,002,04,N,I,9,13,834,844,843
06,023,003,04,N,N,0,15,729,759,729
06,024,001,04,N,N,0,25,688,716,688
06,024,002,04,N,N,0,19,626,649,626
06,024,003,04,N,I,376,14,622,635,998
06,024,004,04,N,N,0,27,724,757,724
06,024,005,04,N,N,0,36,667,708,667
06,024,006,04,N,N,0,21,725,749,725
06,024,007,04,N,N,0,26,567,609,567
06,024,008,04,N,N,0,20,563,593,563
06,024,009,04,N,N,0,24,571,604,571
06,024,010,04,N,N,0,39,667,710,667
06,024,011,04,N,N,0,12,777,790,777
06,024,012,04,N,N,0,7,627,637,627
06,024,013,04,N,N,0,11,652,664,652
06,024,014,04,N,N,0,25,916,941,916
06,024,015,04,N,N,0,12,700,706,700
06,024,016,04,N,N,0,21,812,839,812
06,024,017,04,N,N,0,24,951,976,951
06,024,018,04,N,N,0,19,826,863,826
06,024,019,04,N,N,0,21,832,860,832
06,024,020,04,N,N,0,16,887,909,887
06,024,021,04,N,N,0,21,770,782,770
06,024,022,04,N,N,0,22,760,779,760
06,024,023,04,N,N,0,17,946,975,946
06,024,024,04,N,N,0,14,595,616,595
06,024,025,04,N,N,0,18,666,690,666
06,024,026,04,N,N,0,10,681,693,681
06,024,027,04,N,N,0,27,673,695,673
06,024,028,04,N,N,0,17,665,699,665
06,024,029,04,N,N,0,4,600,618,600
06,024,030,04,N,N,0,21,615,635,615
06,024,031,04,N,N,0,9,550,553,550
06,024,032,04,N,N,0,24,768,802,768
06,024,033,04,N,N,0,14,795,819,795
06,024,034,04,N,N,0,22,855,885,855
06,024,035,04,N,N,0,21,859,881,859
06,024,036,04,N,N,0,14,853,866,853
06,024,037,04,N,N,0,46,787,845,787
06,024,038,04,N,N,0,27,841,877,841
06,024,039,04,N,N,0,27,855,893,855
06,024,040,04,N,N,0,16,830,842,830
06,024,041,04,N,N,0,29,852,889,852
06,024,042,04,N,N,0,1,228,226,228
06,024,043,04,N,N,0,6,413,426,413
06,024,044,04,N,N,0,1,247,244,247
06,024,045,04,N,N,0,14,437,448,437
06,024,046,04,N,N,0,10,295,300,295
06,024,047,04,N,N,0,3,267,271,267
06,024,048,04,N,N,0,9,517,524,517
06,024,049,04,I,N,0,0,190,190,190
06,024,050,04,N,N,0,15,623,637,623
06,024,051,04,N,N,0,27,656,677,656
06,025,001,04,N,I,4,6,443,474,447
06,025,002,04,N,N,0,0,30,0,30
06,026,001,03,N,I,46,22,967,997,1013
06,026,002,03,N,N,0,14,940,951,940
06,026,003,03,N,N,0,23,1007,1045,1007
06,026,004,03,N,N,0,18,985,1012,985
06,026,005,03,N,N,0,13,937,947,937
06,026,006,03,N,N,0,10,1025,1044,1025
06,027,001,04,N,I,35,20,781,806,816
06,027,002,04,N,N,0,18,757,776,757
06,027,003,04,N,N,0,8,762,776,762
06,027,004,04,N,N,0,15,771,798,771
06,028,001,01,N,I,2,12,417,434,419
06,029,001,04,N,I,7,8,295,302,302
06,030,001,01,N,I,5,17,1217,1256,1222
06,031,001,04,N,N,0,4,537,542,537
06,031,002,04,N,I,5,8,482,499,487
06,032,001,04,N,N,0,24,703,728,703
06,032,002,04,N,N,0,11,810,826,810
06,032,003,04,N,N,0,20,911,938,911
06,032,004,04,N,N,0,16,796,817,796
06,032,005,04,N,N,0,10,668,679,668
06,032,006,04,N,N,0,11,696,704,696
06,032,007,04,N,N,0,21,586,617,586
06,032,008,04,N,N,0,19,716,747,716
06,032,009,04,N,N,0,6,914,920,914
06,032,010,04,N,N,0,23,1013,1049,1013
06,032,011,04,N,N,0,12,1009,1009,1009
06,032,012,04,N,N,0,27,701,740,701
06,032,013,04,N,N,0,17,922,938,922
06,032,014,04,N,N,0,12,801,814,801
06,032,015,04,N,N,0,18,875,893,875
06,032,016,04,N,N,0,18,662,685,662
06,032,017,04,N,N,0,22,725,748,725
06,032,018,04,N,I,139,20,828,865,967
06,032,019,04,N,N,0,22,644,678,644
06,032,020,04,N,N,0,13,703,710,703
06,032,021,04,N,N,0,18,851,869,851
06,032,022,04,N,N,0,13,719,733,719
06,032,023,04,N,N,0,20,904,921,904
06,033,001,04,N,I,20,14,829,855,849
06,033,002,04,N,N,0,16,831,837,831
06,034,001,04,N,I,12,15,668,682,680
06,034,002,04,N,N,0,5,341,354,341
06,035,001,03,N,I,30,19,1116,1140,1146
06,035,002,03,N,N,0,28,1122,1158,1122
06,035,003,03,N,N,0,28,1112,1142,1112
06,035,004,03,N,N,0,15,957,979,957
06,035,005,03,N,N,0,18,1008,1033,1008
06,036,001,02,N,N,0,14,664,677,664
06,036,002,02,N,N,0,20,765,798,765
06,036,003,02,N,N,0,15,885,918,885
06,036,004,02,N,I,63,20,810,839,873
06,036,005,02,N,N,0,14,859,880,859
06,036,006,02,N,N,0,6,314,315,314
06,036,007,02,N,N,0,8,269,275,269
06,036,008,02,N,N,0,12,307,316,307
06,036,009,02,N,N,0,3,161,164,161
06,037,001,04,N,I,6,16,382,399,388
06,038,001,04,N,I,11,6,349,359,360
06,039,001,03,N,N,0,7,540,549,540
06,039,002,03,N,N,0,6,661,662,661
06,039,003,03,N,I,17,9,486,493,503
06,039,004,03,N,N,0,10,436,450,436
06,039,005,03,N,N,0,0,130,130,130
06,040,001,03,N,I,3,5,317,333,320
06,041,001,04,N,I,5,6,364,374,369
06,042,001,03,N,I,24,10,593,602,617
06,042,002,03,N,N,0,1,468,474,468
06,042,003,03,N,N,0,6,327,333,327
06,042,004,03,N,N,0,4,146,149,146
06,043,001,02,N,I,6,9,391,409,397
06,043,002,02,N,N,0,5,143,146,143
06,044,001,04,N,I,10,10,557,570,567
06,044,002,04,N,N,0,9,504,518,504
06,045,001,02,N,I,7,27,863,898,870
06,046,001,03,N,I,10,10,731,738,741
06,046,002,03,N,N,0,3,418,424,418
06,047,001,02,N,N,0,9,1080,1092,1080
06,047,002,02,N,I,22,23,1280,1312,1302
06,047,003,02,N,N,0,11,546,566,546
06,048,001,02,N,N,0,18,1033,1056,1033
06,048,002,02,N,I,14,19,939,956,953
06,049,001,03,N,N,0,19,844,859,844
06,049,002,03,N,N,0,20,834,861,834
06,049,003,03,N,N,0,11,658,677,658
06,049,004,03,N,I,65,13,716,727,781
06,049,005,03,N,N,0,17,805,829,805
06,049,006,03,N,N,0,13,848,863,848
06,049,007,03,N,N,0,16,782,804,782
06,049,008,03,N,N,0,12,709,727,709
06,049,009,03,N,N,0,5,482,483,482
06,050,001,03,N,I,27,16,993,1015,1020
06,050,002,03,N,N,0,21,996,1020,996
06,050,003,03,N,N,0,23,1020,1046,1020
06,050,004,03,N,N,0,26,1094,1118,1094
06,051,001,02,N,N,0,22,1204,1229,1204
06,051,002,02,N,N,0,14,1134,1148,1134
06,051,003,02,N,N,0,42,1231,1276,1231
06,051,004,01,N,N,0,32,1192,1215,1192
06,051,005,02,N,N,0,48,965,1024,965
06,051,006,02,N,N,0,51,1266,1335,1266
06,051,007,01,N,N,0,34,1380,1421,1380
06,051,008,01,N,N,0,35,1036,1084,1036
06,051,009,01,N,N,0,40,1208,1260,1208
06,051,010,01,N,N,0,51,983,1042,983
06,051,011,02,N,N,0,62,1071,1140,1071
06,051,012,01,N,N,0,38,1370,1418,1370
06,051,013,01,N,N,0,42,1091,1146,1091
06,051,014,01,N,N,0,62,1373,1429,1373
06,051,015,01,N,N,0,19,1086,1117,1086
06,051,016,01,N,N,0,52,1212,1263,1212
06,051,017,01,N,N,0,58,1265,1339,1265
06,051,018,02,N,N,0,63,1160,1243,1160
06,051,019,02,N,N,0,56,1374,1426,1374
06,051,020,01,N,N,0,25,1030,1053,1030
06,051,101,02,N,N,0,31,1214,1255,1214
06,051,102,02,N,N,0,29,1391,1424,1391
06,051,103,02,N,N,0,25,1091,1109,1091
06,051,104,01,N,N,0,36,1168,1215,1168
06,051,105,02,N,N,0,26,1047,1081,1047
06,051,106,02,N,N,0,45,1186,1235,1186
06,051,107,01,N,N,0,24,1297,1326,1297
06,051,108,01,N,N,0,29,1182,1222,1182
06,051,109,01,N,N,0,43,1203,1257,1203
06,051,110,01,N,N,0,58,1149,1217,1149
06,051,111,02,N,N,0,75,983,1065,983
06,051,112,01,N,N,0,47,1391,1440,1391
06,051,113,01,N,N,0,36,1189,1239,1189
06,051,114,01,N,N,0,37,1185,1237,1185
06,051,115,01,N,N,0,30,1126,1164,1126
06,051,116,01,N,N,0,66,1294,1363,1294
06,051,117,01,N,N,0,40,1160,1216,1160
06,051,118,02,N,N,0,68,1148,1209,1148
06,051,119,02,N,N,0,69,1317,1389,1317
06,051,120,02,N,N,0,76,1406,1496,1406
06,051,201,02,N,N,0,13,1196,1219,1196
06,051,202,02,N,N,0,14,1211,1245,1211
06,051,203,02,N,N,0,32,1089,1118,1089
06,051,204,01,N,N,0,32,1211,1250,1211
06,051,205,02,N,N,0,43,1029,1081,1029
06,051,206,02,N,N,0,56,1118,1166,1118
06,051,207,01,N,N,0,16,721,735,721
06,051,208,01,N,N,0,37,1224,1275,1224
06,051,209,01,N,N,0,42,1142,1192,1142
06,051,210,01,N,N,0,61,912,979,912
06,051,211,02,N,N,0,29,603,640,603
06,051,212,01,N,N,0,28,1003,1068,1003
06,051,213,01,N,N,0,49,1128,1179,1128
06,051,214,01,N,N,0,47,1132,1178,1132
06,051,215,01,N,N,0,40,1180,1218,1180
06,051,216,01,N,N,0,52,1189,1266,1189
06,051,217,01,N,N,0,63,1036,1099,1036
06,051,218,02,N,N,0,50,1096,1154,1096
06,051,219,02,N,N,0,47,1278,1337,1278
06,051,220,02,N,N,0,54,1431,1485,1431
06,051,301,02,N,N,0,21,1188,1209,1188
06,051,302,02,N,N,0,42,943,999,943
06,051,303,02,N,N,0,26,894,929,894
06,051,304,01,N,N,0,61,1183,1252,1183
06,051,305,02,N,N,0,48,1326,1364,1326
06,051,306,02,N,N,0,70,1010,1084,1010
06,051,307,01,N,N,0,28,1341,1382,1341
06,051,308,01,N,N,0,41,1120,1159,1120
06,051,309,01,N,N,0,48,1119,1189,1119
06,051,310,01,I,N,0,59,929,1000,929
06,051,311,02,N,N,0,46,994,1046,994
06,051,312,01,N,N,0,42,1134,1182,1134
06,051,313,01,N,N,0,37,1064,1105,1064
06,051,314,01,N,N,0,69,1241,1300,1241
06,051,315,01,N,N,0,37,1117,1172,1117
06,051,316,01,N,N,0,56,1214,1272,1214
06,051,317,01,N,N,0,35,1220,1264,1220
06,051,318,02,N,N,0,63,1199,1259,1199
06,051,319,02,N,N,0,49,1181,1236,1181
06,051,320,01,N,N,0,31,1132,1172,1132
06,051,401,02,N,N,0,32,1169,1203,1169
06,051,402,02,N,N,0,41,951,999,951
06,051,403,02,N,N,0,28,859,894,859
06,051,404,01,N,N,0,43,1169,1221,1169
06,051,405,02,N,N,0,43,926,964,926
06,051,406,02,N,N,0,51,850,910,850
06,051,407,01,N,N,0,35,1181,1223,1181
06,051,408,01,N,N,0,38,1075,1110,1075
06,051,409,01,N,N,0,73,1314,1387,1314
06,051,410,01,N,N,0,62,1034,1096,1034
06,051,411,02,I,N,0,40,826,869,826
06,051,412,01,N,N,0,41,1266,1316,1266
06,051,413,01,N,N,0,34,1178,1226,1178
06,051,414,01,N,N,0,46,1253,1314,1253
06,051,415,01,N,N,0,33,1234,1267,1234
06,051,416,01,N,N,0,38,1245,1289,1245
06,051,417,01,N,N,0,45,1139,1199,1139
06,051,418,02,N,N,0,61,1169,1241,1169
06,051,419,02,N,N,0,68,1230,1303,1230
06,051,420,01,N,N,0,47,1036,1091,1036
06,051,501,02,N,N,0,24,1197,1225,1197
06,051,502,02,N,N,0,40,990,1028,990
06,051,503,02,N,N,0,37,1149,1181,1149
06,051,505,02,N,N,0,59,1110,1181,1110
06,051,507,01,N,N,0,28,1075,1102,1075
06,051,511,02,N,N,0,25,614,651,614
06,051,520,01,N,N,0,30,1082,1109,1082
06,051,603,02,N,N,0,30,905,938,905
06,051,611,02,N,N,0,44,682,732,682
06,051,711,02,N,I,3359,0,0,0,3359
06,052,001,03,N,N,0,19,624,644,624
06,052,002,03,N,I,27,14,617,627,644
06,052,003,03,N,N,0,17,536,560,536
06,052,004,03,N,N,0,8,599,611,599
06,052,005,03,N,N,0,12,532,552,532
06,052,006,03,N,N,0,14,540,560,540
06,053,001,03,N,N,0,27,688,724,688
06,053,002,03,N,N,0,26,550,578,550
06,053,003,03,N,N,0,12,670,687,670
06,053,004,03,I,N,0,0,54,52,54
06,053,005,03,N,N,0,1,200,200,200
06,053,006,03,N,N,0,10,851,865,851
06,053,007,03,N,N,0,20,1001,1021,1001
06,053,008,03,N,N,0,12,579,595,579
06,053,009,03,N,N,0,18,640,664,640
06,053,010,03,N,N,0,9,763,773,763
06,053,011,03,N,N,0,2,121,121,121
06,053,012,03,N,N,0,3,152,149,152
06,053,013,03,N,N,0,0,89,89,89
06,053,014,03,N,N,0,44,846,892,846
06,053,015,03,N,N,0,25,909,945,909
06,053,016,03,N,N,0,30,648,678,648
06,053,017,03,N,N,0,28,847,889,847
06,053,018,03,N,N,0,17,645,665,645
06,053,019,03,N,I,213,19,555,574,768
06,053,020,03,N,N,0,20,594,626,594
06,053,021,03,N,N,0,32,809,840,809
06,053,022,03,N,N,0,24,783,821,783
06,053,023,03,N,N,0,11,694,712,694
06,053,024,03,N,N,0,18,580,613,580
06,053,025,03,N,N,0,11,907,929,907
06,053,026,03,N,N,0,20,863,889,863
06,053,027,03,N,N,0,13,588,607,588
06,053,028,03,N,N,0,30,748,788,748
06,053,029,03,N,N,0,20,824,848,824
06,053,030,03,N,N,0,29,583,613,583
06,053,031,03,N,N,0,2,154,154,154
06,053,032,03,N,N,0,21,1056,1092,1056
06,053,033,03,N,N,0,21,669,691,669
06,053,034,03,N,N,0,0,82,76,82
06,053,035,03,N,N,0,4,152,156,152
06,054,001,04,N,I,11,19,843,870,854
06,054,002,04,N,N,0,25,848,881,848
06,055,001,01,N,I,29,19,687,708,716
06,055,002,01,N,N,0,17,779,801,779
06,056,001,03,N,I,8,5,720,723,728
06,056,002,03,N,N,0,12,651,673,651
06,057,001,01,N,I,12,26,804,841,816
06,057,002,01,N,N,0,29,730,760,730
06,058,001,02,N,N,0,12,823,847,823
06,058,002,02,N,N,0,25,889,910,889
06,058,003,02,N,I,18,16,832,845,850
06,059,001,02,N,I,13,23,1126,1157,1139
06,059,002,02,N,N,0,38,1126,1167,1126
06,060,001,02,N,I,27,32,877,911,904
06,060,002,02,N,N,0,14,871,882,871
06,060,003,02,N,N,0,36,1026,1064,1026
07,001,001,05,N,I,29,11,1071,1089,1100
07,001,002,05,N,N,0,15,1003,1031,1003
07,001,003,05,N,N,0,2,188,191,188
07,001,004,05,N,N,0,5,180,185,180
07,001,005,05,N,N,0,24,1165,1197,1165
07,002,001,04,N,I,55,24,1004,1023,1059
07,002,002,04,N,N,0,27,1190,1219,1190
07,002,003,04,N,N,0,17,1048,1080,1048
07,003,001,05,N,I,7,15,815,831,822
07,003,002,05,N,N,0,7,662,675,662
07,004,001,03,N,N,0,19,481,503,481
07,004,002,03,N,I,27,22,669,689,696
07,005,001,05,N,I,4,5,468,478,472
07,006,001,02,N,I,20,16,764,785,784
07,006,002,02,N,N,0,19,861,884,861
07,006,003,02,N,N,0,13,837,860,837
07,007,001,02,N,I,8,8,124,133,132
07,008,001,02,N,I,9,14,366,385,375
07,008,002,02,N,N,0,8,377,391,377
07,009,001,05,N,N,0,15,718,742,718
07,009,002,05,N,I,23,18,655,672,678
07,009,003,05,N,N,0,19,806,831,806
07,009,004,05,N,N,0,19,730,742,730
07,010,001,03,N,N,0,20,1196,1225,1196
07,010,002,03,N,I,102,17,947,968,1049
07,010,003,03,N,N,0,3,115,113,115
07,011,001,03,N,I,9,15,870,888,879
07,012,001,03,N,I,33,6,685,697,718
07,012,002,03,N,N,0,10,777,786,777
07,013,001,03,N,N,0,25,1108,1148,1108
07,013,002,03,N,N,0,34,1173,1216,1173
07,013,003,03,N,N,0,31,1090,1131,1090
07,013,004,03,N,I,130,31,1186,1214,1316
07,013,005,03,N,N,0,32,985,1024,985
07,013,006,03,N,N,0,33,1073,1118,1073
07,013,007,03,N,N,0,14,1130,1145,1130
07,013,008,03,I,N,0,26,1156,1183,1156
07,014,001,02,N,I,27,14,734,755,761
07,014,002,02,N,N,0,22,734,764,734
07,014,003,02,N,N,0,14,717,730,717
07,014,004,02,N,N,0,20,944,964,944
07,015,001,03,N,I,4,8,205,211,209
07,016,001,05,N,N,0,14,719,730,719
07,016,002,05,N,I,24,16,617,640,641
07,016,003,05,N,N,0,9,689,703,689
07,017,001,03,N,I,21,21,810,830,831
07,017,002,03,N,N,0,5,170,171,170
07,018,001,02,N,I,12,30,929,962,941
07,019,001,03,N,N,0,14,921,942,921
07,019,002,03,N,I,109,14,694,718,803
07,019,003,03,N,N,0,23,913,937,913
07,019,004,03,N,N,0,19,968,990,968
07,019,005,03,N,N,0,23,804,825,804
07,020,001,02,N,I,50,30,1219,1252,1269
07,021,001,02,N,I,16,20,817,841,833
07,021,002,02,N,N,0,12,695,706,695
07,022,001,05,N,I,5,14,785,806,790
07,023,001,05,N,N,0,14,820,839,820
07,023,002,05,N,I,16,28,858,892,874
07,024,001,04,N,N,0,25,859,902,859
07,024,002,04,N,N,0,19,835,871,835
07,024,003,04,N,N,0,16,452,473,452
07,024,004,04,N,N,0,18,695,723,695
07,024,005,04,N,N,0,18,859,885,859
07,024,006,04,N,N,0,22,487,517,487
07,024,007,04,N,N,0,15,589,607,589
07,024,008,04,N,N,0,11,535,543,535
07,024,009,04,N,N,0,14,679,685,679
07,024,010,04,N,N,0,27,848,888,848
07,024,011,04,N,N,0,15,638,649,638
07,024,012,04,N,N,0,18,711,735,711
07,024,013,04,N,N,0,11,752,771,752
07,024,014,04,N,N,0,24,768,796,768
07,024,015,04,N,N,0,13,719,743,719
07,024,016,04,N,N,0,17,683,704,683
07,024,017,04,N,N,0,25,458,486,458
07,024,018,04,N,N,0,18,704,726,704
07,024,019,04,N,N,0,31,605,649,605
07,024,020,04,N,N,0,12,620,643,620
07,024,021,04,I,N,0,14,417,421,417
07,024,022,04,N,N,0,22,735,759,735
07,024,023,04,N,N,0,28,647,694,647
07,024,024,04,N,N,0,39,727,773,727
07,024,025,04,N,N,0,13,664,686,664
07,024,026,04,N,N,0,21,676,697,676
07,024,027,04,N,N,0,16,559,592,559
07,024,028,04,N,N,0,10,600,610,600
07,024,029,04,N,N,0,19,576,600,576
07,024,030,04,N,N,0,18,742,775,742
07,024,031,04,N,N,0,13,551,562,551
07,024,032,04,N,N,0,21,732,764,732
07,024,033,04,N,N,0,26,719,752,719
07,024,034,04,N,N,0,10,593,604,593
07,024,035,04,N,N,0,15,721,753,721
07,024,036,04,N,N,0,16,854,876,854
07,024,037,04,N,N,0,35,930,974,930
07,024,038,04,N,N,0,23,1058,1101,1058
07,024,039,04,N,N,0,30,921,950,921
07,024,040,04,N,N,0,28,895,939,895
07,024,041,04,N,N,0,22,971,1007,971
07,024,042,04,N,N,0,30,930,967,930
07,024,043,04,N,N,0,28,1022,1049,1022
07,024,044,04,N,N,0,27,1043,1082,1043
07,024,045,04,N,N,0,31,1111,1146,1111
07,024,046,04,N,N,0,41,1259,1314,1259
07,024,047,04,N,N,0,6,402,404,402
07,024,100,04,N,I,549,0,0,0,549
07,025,001,05,N,I,18,13,805,821,823
07,025,002,05,N,N,0,8,465,473,465
07,025,003,05,N,N,0,13,571,588,571
07,026,001,05,N,I,50,20,788,804,838
07,026,002,05,N,N,0,18,788,815,788
07,026,003,05,N,N,0,30,860,887,860
07,026,004,05,N,N,0,15,956,978,956
07,026,005,05,N,N,0,12,817,836,817
07,026,006,05,N,N,0,15,570,585,570
07,026,007,05,N,N,0,6,287,287,287
07,026,008,05,N,N,0,3,138,137,138
07,027,001,04,N,N,0,17,1095,1113,1095
07,027,002,04,N,N,0,23,990,1027,990
07,027,003,04,N,I,76,24,1073,1123,1149
07,027,004,04,N,N,0,14,772,793,772
07,027,005,04,N,N,0,19,944,970,944
07,027,006,04,N,N,0,23,1082,1110,1082
07,027,007,04,N,N,0,3,213,212,213
07,027,008,04,N,N,0,3,286,289,286
07,028,001,03,N,I,89,36,1040,1089,1129
07,028,002,03,N,N,0,30,1006,1035,1006
07,028,003,03,N,N,0,33,1253,1291,1253
07,028,004,03,N,N,0,0,116,111,116
07,029,001,02,N,I,27,22,973,995,1000
07,029,002,02,N,N,0,16,725,752,725
07,030,001,03,N,N,0,30,681,710,681
07,030,002,03,N,I,42,35,759,793,801
07,031,001,02,N,I,10,16,717,729,727
07,032,001,03,N,I,28,13,501,510,529
07,033,001,03,N,I,406,53,1351,1400,1757
07,033,002,03,N,N,0,39,1098,1149,1098
