TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2014EP,02_217_046,JOBBIK,33
Listas,2014EP,02_217_046,DEMOKRATIKUS KOALÍCIÓ,27
Listas,2014EP,02_217_046,MSZP,25
Listas,2014EP,02_217_046,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_046,SMS,0
Listas,2014EP,02_217_047,FIDESZ-KDNP,390
Listas,2014EP,02_217_047,JOBBIK,122
Listas,2014EP,02_217_047,EGYÜTT-PM,122
Listas,2014EP,02_217_047,LMP,120
Listas,2014EP,02_217_047,MSZP,59
Listas,2014EP,02_217_047,DEMOKRATIKUS KOALÍCIÓ,59
Listas,2014EP,02_217_047,A HAZA NEM ELADÓ,7
Listas,2014EP,02_217_047,SMS,2
Listas,2014EP,02_217_048,FIDESZ-KDNP,116
Listas,2014EP,02_217_048,JOBBIK,43
Listas,2014EP,02_217_048,LMP,35
Listas,2014EP,02_217_048,EGYÜTT-PM,27
Listas,2014EP,02_217_048,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,02_217_048,MSZP,13
Listas,2014EP,02_217_048,SMS,2
Listas,2014EP,02_217_048,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_049,FIDESZ-KDNP,154
Listas,2014EP,02_217_049,EGYÜTT-PM,32
Listas,2014EP,02_217_049,LMP,25
Listas,2014EP,02_217_049,DEMOKRATIKUS KOALÍCIÓ,25
Listas,2014EP,02_217_049,JOBBIK,24
Listas,2014EP,02_217_049,MSZP,20
Listas,2014EP,02_217_049,SMS,2
Listas,2014EP,02_217_049,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_050,FIDESZ-KDNP,158
Listas,2014EP,02_217_050,EGYÜTT-PM,35
Listas,2014EP,02_217_050,LMP,23
Listas,2014EP,02_217_050,MSZP,22
Listas,2014EP,02_217_050,JOBBIK,21
Listas,2014EP,02_217_050,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,02_217_050,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_050,SMS,0
Listas,2014EP,02_217_051,FIDESZ-KDNP,181
Listas,2014EP,02_217_051,LMP,26
Listas,2014EP,02_217_051,EGYÜTT-PM,26
Listas,2014EP,02_217_051,MSZP,24
Listas,2014EP,02_217_051,JOBBIK,16
Listas,2014EP,02_217_051,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,02_217_051,SMS,2
Listas,2014EP,02_217_051,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_052,FIDESZ-KDNP,125
Listas,2014EP,02_217_052,MSZP,44
Listas,2014EP,02_217_052,DEMOKRATIKUS KOALÍCIÓ,40
Listas,2014EP,02_217_052,EGYÜTT-PM,27
Listas,2014EP,02_217_052,JOBBIK,26
Listas,2014EP,02_217_052,LMP,14
Listas,2014EP,02_217_052,SMS,4
Listas,2014EP,02_217_052,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_053,FIDESZ-KDNP,135
Listas,2014EP,02_217_053,DEMOKRATIKUS KOALÍCIÓ,54
Listas,2014EP,02_217_053,MSZP,31
Listas,2014EP,02_217_053,JOBBIK,31
Listas,2014EP,02_217_053,EGYÜTT-PM,25
Listas,2014EP,02_217_053,LMP,17
Listas,2014EP,02_217_053,SMS,2
Listas,2014EP,02_217_053,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_054,FIDESZ-KDNP,218
Listas,2014EP,02_217_054,EGYÜTT-PM,50
Listas,2014EP,02_217_054,LMP,45
Listas,2014EP,02_217_054,DEMOKRATIKUS KOALÍCIÓ,44
Listas,2014EP,02_217_054,JOBBIK,32
Listas,2014EP,02_217_054,MSZP,31
Listas,2014EP,02_217_054,SMS,2
Listas,2014EP,02_217_054,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_055,FIDESZ-KDNP,142
Listas,2014EP,02_217_055,DEMOKRATIKUS KOALÍCIÓ,42
Listas,2014EP,02_217_055,EGYÜTT-PM,36
Listas,2014EP,02_217_055,LMP,30
Listas,2014EP,02_217_055,MSZP,23
Listas,2014EP,02_217_055,JOBBIK,19
Listas,2014EP,02_217_055,SMS,1
Listas,2014EP,02_217_055,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_056,FIDESZ-KDNP,135
Listas,2014EP,02_217_056,DEMOKRATIKUS KOALÍCIÓ,38
Listas,2014EP,02_217_056,EGYÜTT-PM,29
Listas,2014EP,02_217_056,LMP,27
Listas,2014EP,02_217_056,MSZP,26
Listas,2014EP,02_217_056,JOBBIK,23
Listas,2014EP,02_217_056,SMS,4
Listas,2014EP,02_217_056,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_057,FIDESZ-KDNP,143
Listas,2014EP,02_217_057,DEMOKRATIKUS KOALÍCIÓ,27
Listas,2014EP,02_217_057,MSZP,26
Listas,2014EP,02_217_057,JOBBIK,24
Listas,2014EP,02_217_057,LMP,15
Listas,2014EP,02_217_057,EGYÜTT-PM,11
Listas,2014EP,02_217_057,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_057,SMS,2
Listas,2014EP,02_217_058,FIDESZ-KDNP,136
Listas,2014EP,02_217_058,DEMOKRATIKUS KOALÍCIÓ,45
Listas,2014EP,02_217_058,MSZP,35
Listas,2014EP,02_217_058,JOBBIK,29
Listas,2014EP,02_217_058,LMP,29
Listas,2014EP,02_217_058,EGYÜTT-PM,26
Listas,2014EP,02_217_058,SMS,2
Listas,2014EP,02_217_058,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_059,FIDESZ-KDNP,117
Listas,2014EP,02_217_059,DEMOKRATIKUS KOALÍCIÓ,46
Listas,2014EP,02_217_059,MSZP,30
Listas,2014EP,02_217_059,EGYÜTT-PM,20
Listas,2014EP,02_217_059,JOBBIK,19
Listas,2014EP,02_217_059,LMP,18
Listas,2014EP,02_217_059,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_059,SMS,1
Listas,2014EP,02_217_060,FIDESZ-KDNP,171
Listas,2014EP,02_217_060,DEMOKRATIKUS KOALÍCIÓ,50
Listas,2014EP,02_217_060,EGYÜTT-PM,35
Listas,2014EP,02_217_060,LMP,30
Listas,2014EP,02_217_060,MSZP,30
Listas,2014EP,02_217_060,JOBBIK,27
Listas,2014EP,02_217_060,A HAZA NEM ELADÓ,7
Listas,2014EP,02_217_060,SMS,2
Listas,2014EP,02_217_061,FIDESZ-KDNP,138
Listas,2014EP,02_217_061,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,02_217_061,EGYÜTT-PM,33
Listas,2014EP,02_217_061,MSZP,24
Listas,2014EP,02_217_061,JOBBIK,19
Listas,2014EP,02_217_061,LMP,17
Listas,2014EP,02_217_061,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_061,SMS,1
Listas,2014EP,02_217_062,FIDESZ-KDNP,110
Listas,2014EP,02_217_062,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,02_217_062,EGYÜTT-PM,29
Listas,2014EP,02_217_062,JOBBIK,22
Listas,2014EP,02_217_062,MSZP,20
Listas,2014EP,02_217_062,LMP,16
Listas,2014EP,02_217_062,A HAZA NEM ELADÓ,4
Listas,2014EP,02_217_062,SMS,1
Listas,2014EP,02_217_063,FIDESZ-KDNP,172
Listas,2014EP,02_217_063,EGYÜTT-PM,45
Listas,2014EP,02_217_063,LMP,37
Listas,2014EP,02_217_063,MSZP,29
Listas,2014EP,02_217_063,DEMOKRATIKUS KOALÍCIÓ,25
Listas,2014EP,02_217_063,JOBBIK,22
Listas,2014EP,02_217_063,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_063,SMS,0
Listas,2014EP,02_217_064,FIDESZ-KDNP,122
Listas,2014EP,02_217_064,DEMOKRATIKUS KOALÍCIÓ,43
Listas,2014EP,02_217_064,MSZP,34
Listas,2014EP,02_217_064,JOBBIK,22
Listas,2014EP,02_217_064,EGYÜTT-PM,21
Listas,2014EP,02_217_064,LMP,11
Listas,2014EP,02_217_064,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_064,SMS,0
Listas,2014EP,02_217_065,FIDESZ-KDNP,137
Listas,2014EP,02_217_065,DEMOKRATIKUS KOALÍCIÓ,35
Listas,2014EP,02_217_065,LMP,28
Listas,2014EP,02_217_065,EGYÜTT-PM,28
Listas,2014EP,02_217_065,JOBBIK,15
Listas,2014EP,02_217_065,MSZP,13
Listas,2014EP,02_217_065,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_065,SMS,0
Listas,2014EP,02_217_066,FIDESZ-KDNP,178
Listas,2014EP,02_217_066,EGYÜTT-PM,40
Listas,2014EP,02_217_066,LMP,32
Listas,2014EP,02_217_066,MSZP,27
Listas,2014EP,02_217_066,JOBBIK,24
Listas,2014EP,02_217_066,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,02_217_066,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_066,SMS,0
Listas,2014EP,02_217_067,FIDESZ-KDNP,159
Listas,2014EP,02_217_067,EGYÜTT-PM,36
Listas,2014EP,02_217_067,DEMOKRATIKUS KOALÍCIÓ,30
Listas,2014EP,02_217_067,LMP,26
Listas,2014EP,02_217_067,MSZP,24
Listas,2014EP,02_217_067,JOBBIK,21
Listas,2014EP,02_217_067,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_067,SMS,1
Listas,2014EP,02_217_068,FIDESZ-KDNP,164
Listas,2014EP,02_217_068,EGYÜTT-PM,33
Listas,2014EP,02_217_068,JOBBIK,26
Listas,2014EP,02_217_068,MSZP,24
Listas,2014EP,02_217_068,LMP,19
Listas,2014EP,02_217_068,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,02_217_068,SMS,2
Listas,2014EP,02_217_068,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_069,FIDESZ-KDNP,192
Listas,2014EP,02_217_069,EGYÜTT-PM,39
Listas,2014EP,02_217_069,LMP,34
Listas,2014EP,02_217_069,JOBBIK,30
Listas,2014EP,02_217_069,MSZP,26
Listas,2014EP,02_217_069,DEMOKRATIKUS KOALÍCIÓ,23
Listas,2014EP,02_217_069,SMS,2
Listas,2014EP,02_217_069,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_070,FIDESZ-KDNP,236
Listas,2014EP,02_217_070,JOBBIK,53
Listas,2014EP,02_217_070,EGYÜTT-PM,52
Listas,2014EP,02_217_070,MSZP,46
Listas,2014EP,02_217_070,DEMOKRATIKUS KOALÍCIÓ,44
Listas,2014EP,02_217_070,LMP,28
Listas,2014EP,02_217_070,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_070,SMS,0
Listas,2014EP,02_217_071,FIDESZ-KDNP,177
Listas,2014EP,02_217_071,EGYÜTT-PM,59
Listas,2014EP,02_217_071,MSZP,52
Listas,2014EP,02_217_071,DEMOKRATIKUS KOALÍCIÓ,47
Listas,2014EP,02_217_071,LMP,42
Listas,2014EP,02_217_071,JOBBIK,24
Listas,2014EP,02_217_071,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_071,SMS,0
Listas,2014EP,02_217_072,FIDESZ-KDNP,127
Listas,2014EP,02_217_072,MSZP,42
Listas,2014EP,02_217_072,EGYÜTT-PM,36
Listas,2014EP,02_217_072,LMP,30
Listas,2014EP,02_217_072,DEMOKRATIKUS KOALÍCIÓ,25
Listas,2014EP,02_217_072,JOBBIK,25
Listas,2014EP,02_217_072,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_072,SMS,1
Listas,2014EP,02_217_073,FIDESZ-KDNP,110
Listas,2014EP,02_217_073,JOBBIK,26
Listas,2014EP,02_217_073,EGYÜTT-PM,24
Listas,2014EP,02_217_073,MSZP,19
Listas,2014EP,02_217_073,DEMOKRATIKUS KOALÍCIÓ,16
Listas,2014EP,02_217_073,LMP,15
Listas,2014EP,02_217_073,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_073,SMS,0
Listas,2014EP,02_217_074,FIDESZ-KDNP,112
Listas,2014EP,02_217_074,DEMOKRATIKUS KOALÍCIÓ,41
Listas,2014EP,02_217_074,MSZP,39
Listas,2014EP,02_217_074,JOBBIK,28
Listas,2014EP,02_217_074,LMP,22
Listas,2014EP,02_217_074,EGYÜTT-PM,13
Listas,2014EP,02_217_074,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_074,SMS,0
Listas,2014EP,02_217_075,FIDESZ-KDNP,98
Listas,2014EP,02_217_075,DEMOKRATIKUS KOALÍCIÓ,40
Listas,2014EP,02_217_075,MSZP,35
Listas,2014EP,02_217_075,JOBBIK,28
Listas,2014EP,02_217_075,EGYÜTT-PM,18
Listas,2014EP,02_217_075,LMP,13
Listas,2014EP,02_217_075,SMS,3
Listas,2014EP,02_217_075,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_076,FIDESZ-KDNP,186
Listas,2014EP,02_217_076,EGYÜTT-PM,48
Listas,2014EP,02_217_076,MSZP,36
Listas,2014EP,02_217_076,LMP,34
Listas,2014EP,02_217_076,DEMOKRATIKUS KOALÍCIÓ,31
Listas,2014EP,02_217_076,JOBBIK,29
Listas,2014EP,02_217_076,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_076,SMS,0
Listas,2014EP,02_217_077,FIDESZ-KDNP,249
Listas,2014EP,02_217_077,JOBBIK,42
Listas,2014EP,02_217_077,EGYÜTT-PM,42
Listas,2014EP,02_217_077,LMP,26
Listas,2014EP,02_217_077,MSZP,26
Listas,2014EP,02_217_077,DEMOKRATIKUS KOALÍCIÓ,16
Listas,2014EP,02_217_077,SMS,4
Listas,2014EP,02_217_077,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_078,FIDESZ-KDNP,108
Listas,2014EP,02_217_078,DEMOKRATIKUS KOALÍCIÓ,31
Listas,2014EP,02_217_078,JOBBIK,28
Listas,2014EP,02_217_078,EGYÜTT-PM,20
Listas,2014EP,02_217_078,MSZP,17
Listas,2014EP,02_217_078,LMP,10
Listas,2014EP,02_217_078,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_078,SMS,1
Listas,2014EP,02_217_079,FIDESZ-KDNP,101
Listas,2014EP,02_217_079,JOBBIK,35
Listas,2014EP,02_217_079,MSZP,29
Listas,2014EP,02_217_079,EGYÜTT-PM,23
Listas,2014EP,02_217_079,DEMOKRATIKUS KOALÍCIÓ,21
Listas,2014EP,02_217_079,LMP,17
Listas,2014EP,02_217_079,SMS,1
Listas,2014EP,02_217_079,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_080,FIDESZ-KDNP,70
Listas,2014EP,02_217_080,DEMOKRATIKUS KOALÍCIÓ,25
Listas,2014EP,02_217_080,EGYÜTT-PM,22
Listas,2014EP,02_217_080,JOBBIK,21
Listas,2014EP,02_217_080,MSZP,16
Listas,2014EP,02_217_080,LMP,12
Listas,2014EP,02_217_080,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_080,SMS,0
Listas,2014EP,02_217_081,FIDESZ-KDNP,91
Listas,2014EP,02_217_081,DEMOKRATIKUS KOALÍCIÓ,37
Listas,2014EP,02_217_081,MSZP,32
Listas,2014EP,02_217_081,JOBBIK,20
Listas,2014EP,02_217_081,LMP,15
Listas,2014EP,02_217_081,EGYÜTT-PM,14
Listas,2014EP,02_217_081,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_081,SMS,0
Listas,2014EP,02_217_082,FIDESZ-KDNP,91
Listas,2014EP,02_217_082,DEMOKRATIKUS KOALÍCIÓ,45
Listas,2014EP,02_217_082,EGYÜTT-PM,38
Listas,2014EP,02_217_082,MSZP,32
Listas,2014EP,02_217_082,JOBBIK,22
Listas,2014EP,02_217_082,LMP,18
Listas,2014EP,02_217_082,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_082,SMS,1
Listas,2014EP,02_217_083,FIDESZ-KDNP,101
Listas,2014EP,02_217_083,JOBBIK,42
Listas,2014EP,02_217_083,DEMOKRATIKUS KOALÍCIÓ,39
Listas,2014EP,02_217_083,MSZP,33
Listas,2014EP,02_217_083,LMP,27
Listas,2014EP,02_217_083,EGYÜTT-PM,22
Listas,2014EP,02_217_083,SMS,4
Listas,2014EP,02_217_083,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_084,FIDESZ-KDNP,76
Listas,2014EP,02_217_084,DEMOKRATIKUS KOALÍCIÓ,42
Listas,2014EP,02_217_084,MSZP,27
Listas,2014EP,02_217_084,JOBBIK,18
Listas,2014EP,02_217_084,LMP,16
Listas,2014EP,02_217_084,EGYÜTT-PM,11
Listas,2014EP,02_217_084,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_084,SMS,0
Listas,2014EP,02_217_085,FIDESZ-KDNP,88
Listas,2014EP,02_217_085,DEMOKRATIKUS KOALÍCIÓ,37
Listas,2014EP,02_217_085,MSZP,22
Listas,2014EP,02_217_085,JOBBIK,20
Listas,2014EP,02_217_085,EGYÜTT-PM,11
Listas,2014EP,02_217_085,LMP,7
Listas,2014EP,02_217_085,SMS,1
Listas,2014EP,02_217_085,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_086,FIDESZ-KDNP,89
Listas,2014EP,02_217_086,DEMOKRATIKUS KOALÍCIÓ,60
Listas,2014EP,02_217_086,EGYÜTT-PM,37
Listas,2014EP,02_217_086,MSZP,37
Listas,2014EP,02_217_086,JOBBIK,23
Listas,2014EP,02_217_086,LMP,10
Listas,2014EP,02_217_086,SMS,1
Listas,2014EP,02_217_086,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_087,FIDESZ-KDNP,106
Listas,2014EP,02_217_087,DEMOKRATIKUS KOALÍCIÓ,50
Listas,2014EP,02_217_087,MSZP,43
Listas,2014EP,02_217_087,EGYÜTT-PM,37
Listas,2014EP,02_217_087,JOBBIK,27
Listas,2014EP,02_217_087,LMP,15
Listas,2014EP,02_217_087,SMS,2
Listas,2014EP,02_217_087,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_088,FIDESZ-KDNP,120
Listas,2014EP,02_217_088,DEMOKRATIKUS KOALÍCIÓ,59
Listas,2014EP,02_217_088,MSZP,44
Listas,2014EP,02_217_088,EGYÜTT-PM,39
Listas,2014EP,02_217_088,JOBBIK,25
Listas,2014EP,02_217_088,LMP,15
Listas,2014EP,02_217_088,SMS,2
Listas,2014EP,02_217_088,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_089,FIDESZ-KDNP,97
Listas,2014EP,02_217_089,JOBBIK,36
Listas,2014EP,02_217_089,MSZP,30
Listas,2014EP,02_217_089,DEMOKRATIKUS KOALÍCIÓ,30
Listas,2014EP,02_217_089,EGYÜTT-PM,21
Listas,2014EP,02_217_089,LMP,17
Listas,2014EP,02_217_089,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_089,SMS,1
Listas,2014EP,02_217_090,FIDESZ-KDNP,74
Listas,2014EP,02_217_090,DEMOKRATIKUS KOALÍCIÓ,34
Listas,2014EP,02_217_090,JOBBIK,27
Listas,2014EP,02_217_090,MSZP,24
Listas,2014EP,02_217_090,EGYÜTT-PM,17
Listas,2014EP,02_217_090,LMP,11
Listas,2014EP,02_217_090,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_090,SMS,0
Listas,2014EP,02_217_091,FIDESZ-KDNP,118
Listas,2014EP,02_217_091,DEMOKRATIKUS KOALÍCIÓ,29
Listas,2014EP,02_217_091,EGYÜTT-PM,27
Listas,2014EP,02_217_091,JOBBIK,27
Listas,2014EP,02_217_091,MSZP,19
Listas,2014EP,02_217_091,LMP,12
Listas,2014EP,02_217_091,SMS,1
Listas,2014EP,02_217_091,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_092,FIDESZ-KDNP,108
Listas,2014EP,02_217_092,MSZP,36
Listas,2014EP,02_217_092,JOBBIK,29
Listas,2014EP,02_217_092,DEMOKRATIKUS KOALÍCIÓ,28
Listas,2014EP,02_217_092,LMP,15
Listas,2014EP,02_217_092,EGYÜTT-PM,12
Listas,2014EP,02_217_092,A HAZA NEM ELADÓ,4
Listas,2014EP,02_217_092,SMS,3
Listas,2014EP,02_217_093,FIDESZ-KDNP,155
Listas,2014EP,02_217_093,MSZP,46
Listas,2014EP,02_217_093,JOBBIK,46
Listas,2014EP,02_217_093,EGYÜTT-PM,42
Listas,2014EP,02_217_093,LMP,33
Listas,2014EP,02_217_093,DEMOKRATIKUS KOALÍCIÓ,32
Listas,2014EP,02_217_093,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_093,SMS,0
Listas,2014EP,02_217_094,FIDESZ-KDNP,132
Listas,2014EP,02_217_094,DEMOKRATIKUS KOALÍCIÓ,32
Listas,2014EP,02_217_094,JOBBIK,28
Listas,2014EP,02_217_094,MSZP,25
Listas,2014EP,02_217_094,EGYÜTT-PM,24
Listas,2014EP,02_217_094,LMP,19
Listas,2014EP,02_217_094,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_094,SMS,0
Listas,2014EP,02_217_095,FIDESZ-KDNP,127
Listas,2014EP,02_217_095,MSZP,46
Listas,2014EP,02_217_095,LMP,43
Listas,2014EP,02_217_095,JOBBIK,39
Listas,2014EP,02_217_095,EGYÜTT-PM,32
Listas,2014EP,02_217_095,DEMOKRATIKUS KOALÍCIÓ,23
Listas,2014EP,02_217_095,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_095,SMS,1
Listas,2014EP,02_217_096,FIDESZ-KDNP,99
Listas,2014EP,02_217_096,JOBBIK,42
Listas,2014EP,02_217_096,EGYÜTT-PM,34
Listas,2014EP,02_217_096,MSZP,30
Listas,2014EP,02_217_096,DEMOKRATIKUS KOALÍCIÓ,27
Listas,2014EP,02_217_096,LMP,19
Listas,2014EP,02_217_096,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_096,SMS,0
Listas,2014EP,02_217_097,FIDESZ-KDNP,158
Listas,2014EP,02_217_097,JOBBIK,35
Listas,2014EP,02_217_097,EGYÜTT-PM,33
Listas,2014EP,02_217_097,LMP,32
Listas,2014EP,02_217_097,DEMOKRATIKUS KOALÍCIÓ,28
Listas,2014EP,02_217_097,MSZP,24
Listas,2014EP,02_217_097,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_097,SMS,0
Listas,2014EP,02_217_098,FIDESZ-KDNP,172
Listas,2014EP,02_217_098,MSZP,58
Listas,2014EP,02_217_098,DEMOKRATIKUS KOALÍCIÓ,48
Listas,2014EP,02_217_098,EGYÜTT-PM,46
Listas,2014EP,02_217_098,JOBBIK,43
Listas,2014EP,02_217_098,LMP,23
Listas,2014EP,02_217_098,A HAZA NEM ELADÓ,3
Listas,2014EP,02_217_098,SMS,3
Listas,2014EP,02_217_099,FIDESZ-KDNP,182
Listas,2014EP,02_217_099,JOBBIK,60
Listas,2014EP,02_217_099,EGYÜTT-PM,51
Listas,2014EP,02_217_099,MSZP,34
Listas,2014EP,02_217_099,LMP,28
Listas,2014EP,02_217_099,DEMOKRATIKUS KOALÍCIÓ,20
Listas,2014EP,02_217_099,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_099,SMS,0
Listas,2014EP,02_217_100,FIDESZ-KDNP,193
Listas,2014EP,02_217_100,JOBBIK,52
Listas,2014EP,02_217_100,EGYÜTT-PM,48
Listas,2014EP,02_217_100,LMP,38
Listas,2014EP,02_217_100,MSZP,31
Listas,2014EP,02_217_100,DEMOKRATIKUS KOALÍCIÓ,28
Listas,2014EP,02_217_100,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_100,SMS,1
Listas,2014EP,02_217_101,FIDESZ-KDNP,157
Listas,2014EP,02_217_101,EGYÜTT-PM,35
Listas,2014EP,02_217_101,JOBBIK,33
Listas,2014EP,02_217_101,DEMOKRATIKUS KOALÍCIÓ,32
Listas,2014EP,02_217_101,LMP,29
Listas,2014EP,02_217_101,MSZP,28
Listas,2014EP,02_217_101,SMS,2
Listas,2014EP,02_217_101,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_102,FIDESZ-KDNP,146
Listas,2014EP,02_217_102,JOBBIK,49
Listas,2014EP,02_217_102,LMP,33
Listas,2014EP,02_217_102,EGYÜTT-PM,31
Listas,2014EP,02_217_102,MSZP,29
Listas,2014EP,02_217_102,DEMOKRATIKUS KOALÍCIÓ,29
Listas,2014EP,02_217_102,A HAZA NEM ELADÓ,9
Listas,2014EP,02_217_102,SMS,3
Listas,2014EP,02_217_103,FIDESZ-KDNP,158
Listas,2014EP,02_217_103,MSZP,50
Listas,2014EP,02_217_103,JOBBIK,46
Listas,2014EP,02_217_103,DEMOKRATIKUS KOALÍCIÓ,45
Listas,2014EP,02_217_103,EGYÜTT-PM,37
Listas,2014EP,02_217_103,LMP,22
Listas,2014EP,02_217_103,A HAZA NEM ELADÓ,2
Listas,2014EP,02_217_103,SMS,1
Listas,2014EP,02_217_104,FIDESZ-KDNP,191
Listas,2014EP,02_217_104,JOBBIK,36
Listas,2014EP,02_217_104,MSZP,31
Listas,2014EP,02_217_104,EGYÜTT-PM,28
Listas,2014EP,02_217_104,DEMOKRATIKUS KOALÍCIÓ,25
Listas,2014EP,02_217_104,LMP,21
Listas,2014EP,02_217_104,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_104,SMS,0
Listas,2014EP,02_217_105,FIDESZ-KDNP,118
Listas,2014EP,02_217_105,DEMOKRATIKUS KOALÍCIÓ,36
Listas,2014EP,02_217_105,EGYÜTT-PM,27
Listas,2014EP,02_217_105,JOBBIK,26
Listas,2014EP,02_217_105,MSZP,21
Listas,2014EP,02_217_105,LMP,12
Listas,2014EP,02_217_105,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_105,SMS,2
Listas,2014EP,02_217_106,FIDESZ-KDNP,122
Listas,2014EP,02_217_106,JOBBIK,34
Listas,2014EP,02_217_106,DEMOKRATIKUS KOALÍCIÓ,23
Listas,2014EP,02_217_106,LMP,18
Listas,2014EP,02_217_106,EGYÜTT-PM,16
Listas,2014EP,02_217_106,MSZP,11
Listas,2014EP,02_217_106,A HAZA NEM ELADÓ,5
Listas,2014EP,02_217_106,SMS,0
Listas,2014EP,02_217_107,FIDESZ-KDNP,99
Listas,2014EP,02_217_107,DEMOKRATIKUS KOALÍCIÓ,38
Listas,2014EP,02_217_107,MSZP,37
Listas,2014EP,02_217_107,JOBBIK,31
Listas,2014EP,02_217_107,EGYÜTT-PM,21
Listas,2014EP,02_217_107,LMP,10
Listas,2014EP,02_217_107,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_107,SMS,0
Listas,2014EP,02_217_108,FIDESZ-KDNP,89
Listas,2014EP,02_217_108,DEMOKRATIKUS KOALÍCIÓ,47
Listas,2014EP,02_217_108,JOBBIK,32
Listas,2014EP,02_217_108,MSZP,31
Listas,2014EP,02_217_108,EGYÜTT-PM,17
Listas,2014EP,02_217_108,LMP,10
Listas,2014EP,02_217_108,A HAZA NEM ELADÓ,1
Listas,2014EP,02_217_108,SMS,1
Listas,2014EP,02_217_109,FIDESZ-KDNP,78
Listas,2014EP,02_217_109,MSZP,36
Listas,2014EP,02_217_109,DEMOKRATIKUS KOALÍCIÓ,28
Listas,2014EP,02_217_109,JOBBIK,24
Listas,2014EP,02_217_109,EGYÜTT-PM,15
Listas,2014EP,02_217_109,LMP,11
Listas,2014EP,02_217_109,SMS,1
Listas,2014EP,02_217_109,A HAZA NEM ELADÓ,0
Listas,2014EP,02_217_110,FIDESZ-KDNP,83
Listas,2014EP,02_217_110,JOBBIK,29
Listas,2014EP,02_217_110,MSZP,26
Listas,2014EP,02_217_110,DEMOKRATIKUS KOALÍCIÓ,26
Listas,2014EP,02_217_110,EGYÜTT-PM,10
Listas,2014EP,02_217_110,LMP,6
Listas,2014EP,02_217_110,A HAZA NEM ELADÓ,3
