TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,04_004_053,MI_HAZANK,15
Listas,2019EP,04_004_054,MI_HAZANK,1
Listas,2019EP,04_004_055,MI_HAZANK,4
Listas,2019EP,04_004_056,MI_HAZANK,15
Listas,2019EP,04_004_057,MI_HAZANK,16
Listas,2019EP,04_004_058,MI_HAZANK,19
Listas,2019EP,04_004_059,MI_HAZANK,8
Listas,2019EP,04_004_060,MI_HAZANK,24
Listas,2019EP,04_004_061,MI_HAZANK,5
Listas,2019EP,04_004_062,MI_HAZANK,22
Listas,2019EP,04_004_063,MI_HAZANK,10
Listas,2019EP,04_004_064,MI_HAZANK,13
Listas,2019EP,04_004_065,MI_HAZANK,11
Listas,2019EP,04_004_066,MI_HAZANK,10
Listas,2019EP,04_004_067,MI_HAZANK,11
Listas,2019EP,04_004_068,MI_HAZANK,20
Listas,2019EP,04_005_001,MI_HAZANK,12
Listas,2019EP,04_005_002,MI_HAZANK,8
Listas,2019EP,04_005_003,MI_HAZANK,7
Listas,2019EP,04_006_001,MI_HAZANK,8
Listas,2019EP,04_006_002,MI_HAZANK,11
Listas,2019EP,04_006_003,MI_HAZANK,6
Listas,2019EP,04_006_004,MI_HAZANK,17
Listas,2019EP,04_006_005,MI_HAZANK,20
Listas,2019EP,04_006_006,MI_HAZANK,11
Listas,2019EP,04_006_007,MI_HAZANK,0
Listas,2019EP,04_007_001,MI_HAZANK,14
Listas,2019EP,04_008_001,MI_HAZANK,5
Listas,2019EP,04_009_001,MI_HAZANK,3
Listas,2019EP,04_009_002,MI_HAZANK,7
Listas,2019EP,04_010_001,MI_HAZANK,12
Listas,2019EP,04_010_002,MI_HAZANK,17
Listas,2019EP,04_010_003,MI_HAZANK,1
Listas,2019EP,04_011_001,MI_HAZANK,4
Listas,2019EP,04_012_001,MI_HAZANK,25
Listas,2019EP,04_012_002,MI_HAZANK,15
Listas,2019EP,04_013_001,MI_HAZANK,4
Listas,2019EP,04_014_001,MI_HAZANK,15
Listas,2019EP,04_014_002,MI_HAZANK,12
Listas,2019EP,04_014_003,MI_HAZANK,13
Listas,2019EP,04_014_004,MI_HAZANK,14
Listas,2019EP,04_014_005,MI_HAZANK,24
Listas,2019EP,04_015_001,MI_HAZANK,7
Listas,2019EP,04_015_002,MI_HAZANK,13
Listas,2019EP,04_015_003,MI_HAZANK,7
Listas,2019EP,04_015_004,MI_HAZANK,12
Listas,2019EP,04_015_005,MI_HAZANK,8
Listas,2019EP,04_015_006,MI_HAZANK,8
Listas,2019EP,04_015_007,MI_HAZANK,14
Listas,2019EP,04_015_008,MI_HAZANK,18
Listas,2019EP,04_016_001,MI_HAZANK,5
Listas,2019EP,04_016_002,MI_HAZANK,11
Listas,2019EP,04_016_003,MI_HAZANK,10
Listas,2019EP,04_016_004,MI_HAZANK,13
Listas,2019EP,04_016_005,MI_HAZANK,5
Listas,2019EP,04_017_001,MI_HAZANK,7
Listas,2019EP,04_017_002,MI_HAZANK,12
Listas,2019EP,04_017_003,MI_HAZANK,2
Listas,2019EP,04_018_001,MI_HAZANK,5
Listas,2019EP,04_019_001,MI_HAZANK,11
Listas,2019EP,04_020_001,MI_HAZANK,3
Listas,2019EP,04_020_002,MI_HAZANK,4
Listas,2019EP,04_020_003,MI_HAZANK,4
Listas,2019EP,04_020_004,MI_HAZANK,7
Listas,2019EP,04_020_005,MI_HAZANK,7
Listas,2019EP,04_020_006,MI_HAZANK,1
Listas,2019EP,04_021_001,MI_HAZANK,17
Listas,2019EP,04_021_002,MI_HAZANK,16
Listas,2019EP,04_021_003,MI_HAZANK,19
Listas,2019EP,04_021_004,MI_HAZANK,18
Listas,2019EP,04_021_005,MI_HAZANK,17
Listas,2019EP,04_022_001,MI_HAZANK,14
Listas,2019EP,04_022_002,MI_HAZANK,25
Listas,2019EP,04_022_003,MI_HAZANK,24
Listas,2019EP,04_023_001,MI_HAZANK,11
Listas,2019EP,04_023_002,MI_HAZANK,9
Listas,2019EP,04_024_001,MI_HAZANK,4
Listas,2019EP,04_025_001,MI_HAZANK,11
Listas,2019EP,04_025_002,MI_HAZANK,17
Listas,2019EP,04_025_003,MI_HAZANK,10
Listas,2019EP,04_025_004,MI_HAZANK,13
Listas,2019EP,04_025_005,MI_HAZANK,21
Listas,2019EP,04_025_006,MI_HAZANK,17
Listas,2019EP,04_025_007,MI_HAZANK,7
Listas,2019EP,04_025_008,MI_HAZANK,11
Listas,2019EP,04_025_009,MI_HAZANK,3
Listas,2019EP,04_025_010,MI_HAZANK,9
Listas,2019EP,04_025_011,MI_HAZANK,7
Listas,2019EP,04_025_012,MI_HAZANK,8
Listas,2019EP,04_025_013,MI_HAZANK,1
Listas,2019EP,04_025_014,MI_HAZANK,16
Listas,2019EP,04_025_015,MI_HAZANK,1
Listas,2019EP,04_025_016,MI_HAZANK,11
Listas,2019EP,04_025_017,MI_HAZANK,5
Listas,2019EP,04_026_001,MI_HAZANK,12
Listas,2019EP,04_026_002,MI_HAZANK,12
Listas,2019EP,04_026_003,MI_HAZANK,14
Listas,2019EP,04_026_004,MI_HAZANK,10
Listas,2019EP,04_026_005,MI_HAZANK,7
Listas,2019EP,04_026_006,MI_HAZANK,9
Listas,2019EP,04_026_007,MI_HAZANK,10
Listas,2019EP,04_026_008,MI_HAZANK,7
Listas,2019EP,04_026_009,MI_HAZANK,13
Listas,2019EP,04_026_010,MI_HAZANK,10
Listas,2019EP,04_026_011,MI_HAZANK,19
Listas,2019EP,04_026_012,MI_HAZANK,11
Listas,2019EP,04_026_013,MI_HAZANK,14
Listas,2019EP,04_026_014,MI_HAZANK,10
Listas,2019EP,04_026_015,MI_HAZANK,13
Listas,2019EP,04_026_016,MI_HAZANK,18
Listas,2019EP,04_026_017,MI_HAZANK,16
Listas,2019EP,04_026_018,MI_HAZANK,6
Listas,2019EP,04_026_019,MI_HAZANK,24
Listas,2019EP,04_026_020,MI_HAZANK,10
Listas,2019EP,04_026_021,MI_HAZANK,15
Listas,2019EP,04_026_022,MI_HAZANK,12
Listas,2019EP,04_026_023,MI_HAZANK,14
Listas,2019EP,04_026_024,MI_HAZANK,5
Listas,2019EP,04_026_025,MI_HAZANK,16
Listas,2019EP,04_026_026,MI_HAZANK,10
Listas,2019EP,04_026_027,MI_HAZANK,6
Listas,2019EP,04_026_028,MI_HAZANK,5
Listas,2019EP,04_026_029,MI_HAZANK,14
Listas,2019EP,04_026_030,MI_HAZANK,1
Listas,2019EP,04_027_001,MI_HAZANK,7
Listas,2019EP,04_028_001,MI_HAZANK,12
Listas,2019EP,04_028_002,MI_HAZANK,9
Listas,2019EP,04_029_001,MI_HAZANK,13
Listas,2019EP,04_030_001,MI_HAZANK,12
Listas,2019EP,04_031_001,MI_HAZANK,16
Listas,2019EP,04_031_002,MI_HAZANK,11
Listas,2019EP,04_031_003,MI_HAZANK,3
Listas,2019EP,04_032_001,MI_HAZANK,4
Listas,2019EP,04_033_001,MI_HAZANK,18
Listas,2019EP,04_033_002,MI_HAZANK,10
Listas,2019EP,04_034_001,MI_HAZANK,10
Listas,2019EP,04_034_002,MI_HAZANK,14
Listas,2019EP,04_034_003,MI_HAZANK,15
Listas,2019EP,04_034_004,MI_HAZANK,10
Listas,2019EP,04_035_001,MI_HAZANK,22
Listas,2019EP,04_035_002,MI_HAZANK,8
Listas,2019EP,04_036_001,MI_HAZANK,5
Listas,2019EP,04_037_001,MI_HAZANK,6
Listas,2019EP,04_037_002,MI_HAZANK,12
Listas,2019EP,04_037_003,MI_HAZANK,6
Listas,2019EP,04_037_004,MI_HAZANK,10
Listas,2019EP,04_037_005,MI_HAZANK,2
Listas,2019EP,04_037_006,MI_HAZANK,3
Listas,2019EP,04_037_007,MI_HAZANK,7
Listas,2019EP,04_038_001,MI_HAZANK,12
Listas,2019EP,04_038_002,MI_HAZANK,8
Listas,2019EP,04_038_003,MI_HAZANK,14
Listas,2019EP,04_038_004,MI_HAZANK,18
Listas,2019EP,04_039_001,MI_HAZANK,5
Listas,2019EP,04_040_001,MI_HAZANK,10
Listas,2019EP,04_040_002,MI_HAZANK,12
Listas,2019EP,04_040_003,MI_HAZANK,4
Listas,2019EP,04_041_001,MI_HAZANK,3
Listas,2019EP,04_042_001,MI_HAZANK,10
Listas,2019EP,04_042_002,MI_HAZANK,9
Listas,2019EP,04_043_001,MI_HAZANK,9
Listas,2019EP,04_043_002,MI_HAZANK,6
Listas,2019EP,04_043_003,MI_HAZANK,5
Listas,2019EP,04_044_001,MI_HAZANK,12
Listas,2019EP,04_044_002,MI_HAZANK,9
Listas,2019EP,04_045_001,MI_HAZANK,11
Listas,2019EP,04_045_002,MI_HAZANK,6
Listas,2019EP,04_045_003,MI_HAZANK,4
Listas,2019EP,04_046_001,MI_HAZANK,2
Listas,2019EP,04_047_001,MI_HAZANK,6
Listas,2019EP,04_047_002,MI_HAZANK,6
Listas,2019EP,04_048_001,MI_HAZANK,15
Listas,2019EP,04_048_002,MI_HAZANK,19
Listas,2019EP,04_048_003,MI_HAZANK,19
Listas,2019EP,04_048_004,MI_HAZANK,1
Listas,2019EP,04_049_001,MI_HAZANK,13
Listas,2019EP,04_049_002,MI_HAZANK,19
Listas,2019EP,04_049_003,MI_HAZANK,20
Listas,2019EP,04_049_004,MI_HAZANK,19
Listas,2019EP,04_049_005,MI_HAZANK,17
Listas,2019EP,04_049_006,MI_HAZANK,8
Listas,2019EP,04_049_007,MI_HAZANK,14
Listas,2019EP,04_049_008,MI_HAZANK,9
Listas,2019EP,04_050_001,MI_HAZANK,15
Listas,2019EP,04_050_002,MI_HAZANK,1
Listas,2019EP,04_051_001,MI_HAZANK,5
Listas,2019EP,04_051_002,MI_HAZANK,6
Listas,2019EP,04_051_003,MI_HAZANK,4
Listas,2019EP,04_051_004,MI_HAZANK,8
Listas,2019EP,04_051_005,MI_HAZANK,7
Listas,2019EP,04_051_006,MI_HAZANK,5
Listas,2019EP,04_052_001,MI_HAZANK,16
Listas,2019EP,04_052_002,MI_HAZANK,19
Listas,2019EP,04_052_003,MI_HAZANK,16
Listas,2019EP,04_052_004,MI_HAZANK,21
Listas,2019EP,04_052_005,MI_HAZANK,15
Listas,2019EP,04_053_001,MI_HAZANK,0
Listas,2019EP,04_053_002,MI_HAZANK,1
Listas,2019EP,04_054_001,MI_HAZANK,1
Listas,2019EP,04_054_002,MI_HAZANK,9
Listas,2019EP,04_055_001,MI_HAZANK,18
Listas,2019EP,04_056_001,MI_HAZANK,1
Listas,2019EP,04_056_002,MI_HAZANK,4
Listas,2019EP,04_056_003,MI_HAZANK,9
Listas,2019EP,04_057_001,MI_HAZANK,23
Listas,2019EP,04_057_002,MI_HAZANK,24
Listas,2019EP,04_057_003,MI_HAZANK,12
Listas,2019EP,04_057_004,MI_HAZANK,23
Listas,2019EP,04_058_001,MI_HAZANK,14
Listas,2019EP,04_058_002,MI_HAZANK,11
Listas,2019EP,04_059_001,MI_HAZANK,18
Listas,2019EP,04_059_002,MI_HAZANK,5
Listas,2019EP,04_059_003,MI_HAZANK,4
Listas,2019EP,04_059_004,MI_HAZANK,15
Listas,2019EP,04_059_005,MI_HAZANK,9
Listas,2019EP,04_059_006,MI_HAZANK,17
Listas,2019EP,04_059_007,MI_HAZANK,6
Listas,2019EP,04_059_008,MI_HAZANK,10
Listas,2019EP,04_059_009,MI_HAZANK,3
Listas,2019EP,04_059_010,MI_HAZANK,9
Listas,2019EP,04_059_011,MI_HAZANK,6
Listas,2019EP,04_059_012,MI_HAZANK,6
Listas,2019EP,04_059_013,MI_HAZANK,5
Listas,2019EP,04_059_014,MI_HAZANK,11
Listas,2019EP,04_059_015,MI_HAZANK,5
Listas,2019EP,04_059_016,MI_HAZANK,0
Listas,2019EP,04_059_017,MI_HAZANK,12
Listas,2019EP,04_059_018,MI_HAZANK,6
Listas,2019EP,04_059_019,MI_HAZANK,12
Listas,2019EP,04_059_020,MI_HAZANK,15
Listas,2019EP,04_059_021,MI_HAZANK,10
Listas,2019EP,04_059_022,MI_HAZANK,10
Listas,2019EP,04_059_023,MI_HAZANK,10
Listas,2019EP,04_059_024,MI_HAZANK,12
Listas,2019EP,04_059_025,MI_HAZANK,10
Listas,2019EP,04_059_026,MI_HAZANK,11
Listas,2019EP,04_059_027,MI_HAZANK,18
Listas,2019EP,04_059_028,MI_HAZANK,15
Listas,2019EP,04_059_029,MI_HAZANK,4
Listas,2019EP,04_059_030,MI_HAZANK,11
Listas,2019EP,04_059_031,MI_HAZANK,11
Listas,2019EP,04_059_032,MI_HAZANK,9
Listas,2019EP,04_059_033,MI_HAZANK,8
Listas,2019EP,04_059_034,MI_HAZANK,4
Listas,2019EP,04_059_035,MI_HAZANK,0
Listas,2019EP,04_059_036,MI_HAZANK,6
Listas,2019EP,04_059_037,MI_HAZANK,0
Listas,2019EP,04_060_001,MI_HAZANK,4
Listas,2019EP,04_061_001,MI_HAZANK,18
Listas,2019EP,04_061_002,MI_HAZANK,10
Listas,2019EP,04_062_001,MI_HAZANK,2
Listas,2019EP,04_062_002,MI_HAZANK,0
Listas,2019EP,04_063_001,MI_HAZANK,12
Listas,2019EP,04_063_002,MI_HAZANK,16
Listas,2019EP,04_063_003,MI_HAZANK,13
Listas,2019EP,04_063_004,MI_HAZANK,6
Listas,2019EP,04_063_005,MI_HAZANK,10
Listas,2019EP,04_063_006,MI_HAZANK,8
Listas,2019EP,04_063_007,MI_HAZANK,13
Listas,2019EP,04_063_008,MI_HAZANK,4
Listas,2019EP,04_064_001,MI_HAZANK,7
Listas,2019EP,04_064_002,MI_HAZANK,1
Listas,2019EP,04_064_003,MI_HAZANK,0
Listas,2019EP,04_064_004,MI_HAZANK,0
Listas,2019EP,04_065_001,MI_HAZANK,22
Listas,2019EP,04_065_002,MI_HAZANK,15
Listas,2019EP,04_065_003,MI_HAZANK,9
Listas,2019EP,04_066_001,MI_HAZANK,24
Listas,2019EP,04_066_002,MI_HAZANK,23
Listas,2019EP,04_066_003,MI_HAZANK,25
Listas,2019EP,04_066_004,MI_HAZANK,11
Listas,2019EP,04_066_005,MI_HAZANK,27
Listas,2019EP,04_066_006,MI_HAZANK,18
Listas,2019EP,04_066_007,MI_HAZANK,11
Listas,2019EP,04_066_008,MI_HAZANK,10
Listas,2019EP,04_066_009,MI_HAZANK,3
Listas,2019EP,04_066_010,MI_HAZANK,21
Listas,2019EP,04_066_011,MI_HAZANK,28
Listas,2019EP,04_066_012,MI_HAZANK,36
Listas,2019EP,04_066_013,MI_HAZANK,20
Listas,2019EP,04_066_014,MI_HAZANK,19
Listas,2019EP,04_066_015,MI_HAZANK,18
Listas,2019EP,04_066_016,MI_HAZANK,7
Listas,2019EP,04_066_017,MI_HAZANK,7
Listas,2019EP,04_066_018,MI_HAZANK,7
Listas,2019EP,04_067_001,MI_HAZANK,10
Listas,2019EP,04_067_002,MI_HAZANK,22
Listas,2019EP,04_067_003,MI_HAZANK,21
Listas,2019EP,04_067_004,MI_HAZANK,23
Listas,2019EP,04_067_005,MI_HAZANK,15
Listas,2019EP,04_067_006,MI_HAZANK,16
Listas,2019EP,04_067_007,MI_HAZANK,5
Listas,2019EP,04_068_001,MI_HAZANK,6
Listas,2019EP,04_069_001,MI_HAZANK,20
Listas,2019EP,04_069_002,MI_HAZANK,9
Listas,2019EP,04_070_001,MI_HAZANK,4
Listas,2019EP,04_070_002,MI_HAZANK,17
Listas,2019EP,04_070_003,MI_HAZANK,6
Listas,2019EP,04_070_004,MI_HAZANK,11
Listas,2019EP,04_070_005,MI_HAZANK,11
Listas,2019EP,04_070_006,MI_HAZANK,12
Listas,2019EP,04_070_007,MI_HAZANK,10
Listas,2019EP,04_070_008,MI_HAZANK,20
Listas,2019EP,04_071_001,MI_HAZANK,14
Listas,2019EP,04_071_002,MI_HAZANK,10
Listas,2019EP,04_071_003,MI_HAZANK,9
Listas,2019EP,04_071_004,MI_HAZANK,14
Listas,2019EP,04_071_005,MI_HAZANK,14
Listas,2019EP,04_071_006,MI_HAZANK,2
Listas,2019EP,04_072_001,MI_HAZANK,1
Listas,2019EP,04_073_001,MI_HAZANK,19
Listas,2019EP,04_073_002,MI_HAZANK,4
Listas,2019EP,04_074_001,MI_HAZANK,1
Listas,2019EP,04_074_002,MI_HAZANK,6
Listas,2019EP,04_074_003,MI_HAZANK,6
Listas,2019EP,04_074_004,MI_HAZANK,12
Listas,2019EP,04_074_005,MI_HAZANK,11
Listas,2019EP,04_074_006,MI_HAZANK,5
Listas,2019EP,04_074_007,MI_HAZANK,4
Listas,2019EP,04_075_001,MI_HAZANK,8
Listas,2019EP,04_075_002,MI_HAZANK,5
Listas,2019EP,05_001_001,MI_HAZANK,2
Listas,2019EP,05_002_001,MI_HAZANK,5
Listas,2019EP,05_002_002,MI_HAZANK,2
Listas,2019EP,05_003_001,MI_HAZANK,0
Listas,2019EP,05_004_001,MI_HAZANK,6
Listas,2019EP,05_004_002,MI_HAZANK,11
Listas,2019EP,05_004_003,MI_HAZANK,9
Listas,2019EP,05_005_001,MI_HAZANK,0
Listas,2019EP,05_006_001,MI_HAZANK,0
Listas,2019EP,05_007_001,MI_HAZANK,3
Listas,2019EP,05_008_001,MI_HAZANK,4
Listas,2019EP,05_009_001,MI_HAZANK,7
Listas,2019EP,05_010_001,MI_HAZANK,16
Listas,2019EP,05_011_001,MI_HAZANK,6
Listas,2019EP,05_012_001,MI_HAZANK,3
Listas,2019EP,05_013_001,MI_HAZANK,5
Listas,2019EP,05_014_001,MI_HAZANK,5
Listas,2019EP,05_015_001,MI_HAZANK,1
Listas,2019EP,05_016_001,MI_HAZANK,21
Listas,2019EP,05_017_001,MI_HAZANK,13
Listas,2019EP,05_017_002,MI_HAZANK,11
Listas,2019EP,05_017_003,MI_HAZANK,5
Listas,2019EP,05_017_004,MI_HAZANK,12
Listas,2019EP,05_017_005,MI_HAZANK,2
Listas,2019EP,05_018_001,MI_HAZANK,4
Listas,2019EP,05_019_001,MI_HAZANK,1
Listas,2019EP,05_019_002,MI_HAZANK,13
Listas,2019EP,05_019_003,MI_HAZANK,11
Listas,2019EP,05_020_001,MI_HAZANK,12
Listas,2019EP,05_020_002,MI_HAZANK,24
Listas,2019EP,05_021_001,MI_HAZANK,8
Listas,2019EP,05_021_002,MI_HAZANK,18
Listas,2019EP,05_022_001,MI_HAZANK,16
Listas,2019EP,05_023_001,MI_HAZANK,7
Listas,2019EP,05_024_001,MI_HAZANK,3
Listas,2019EP,05_025_001,MI_HAZANK,0
Listas,2019EP,05_026_001,MI_HAZANK,19
Listas,2019EP,05_026_002,MI_HAZANK,8
Listas,2019EP,05_027_001,MI_HAZANK,7
Listas,2019EP,05_028_001,MI_HAZANK,0
Listas,2019EP,05_029_001,MI_HAZANK,15
Listas,2019EP,05_029_002,MI_HAZANK,33
Listas,2019EP,05_030_001,MI_HAZANK,23
Listas,2019EP,05_031_001,MI_HAZANK,0
Listas,2019EP,05_032_001,MI_HAZANK,6
Listas,2019EP,05_033_001,MI_HAZANK,0
Listas,2019EP,05_034_001,MI_HAZANK,11
Listas,2019EP,05_035_001,MI_HAZANK,14
Listas,2019EP,05_036_001,MI_HAZANK,4
Listas,2019EP,05_037_001,MI_HAZANK,19
Listas,2019EP,05_037_002,MI_HAZANK,21
Listas,2019EP,05_038_001,MI_HAZANK,8
Listas,2019EP,05_039_001,MI_HAZANK,4
Listas,2019EP,05_040_001,MI_HAZANK,12
Listas,2019EP,05_040_002,MI_HAZANK,10
Listas,2019EP,05_041_001,MI_HAZANK,2
Listas,2019EP,05_042_001,MI_HAZANK,5
Listas,2019EP,05_043_001,MI_HAZANK,6
Listas,2019EP,05_044_001,MI_HAZANK,11
Listas,2019EP,05_044_002,MI_HAZANK,6
Listas,2019EP,05_044_003,MI_HAZANK,7
Listas,2019EP,05_044_004,MI_HAZANK,10
Listas,2019EP,05_045_001,MI_HAZANK,12
Listas,2019EP,05_046_001,MI_HAZANK,11
Listas,2019EP,05_047_001,MI_HAZANK,0
Listas,2019EP,05_048_001,MI_HAZANK,2
Listas,2019EP,05_049_001,MI_HAZANK,17
Listas,2019EP,05_050_001,MI_HAZANK,8
Listas,2019EP,05_051_001,MI_HAZANK,11
Listas,2019EP,05_051_002,MI_HAZANK,16
Listas,2019EP,05_051_003,MI_HAZANK,16
Listas,2019EP,05_052_001,MI_HAZANK,17
Listas,2019EP,05_053_001,MI_HAZANK,18
Listas,2019EP,05_053_002,MI_HAZANK,39
Listas,2019EP,05_054_001,MI_HAZANK,3
Listas,2019EP,05_055_001,MI_HAZANK,18
Listas,2019EP,05_056_001,MI_HAZANK,28
Listas,2019EP,05_057_001,MI_HAZANK,1
Listas,2019EP,05_058_001,MI_HAZANK,6
Listas,2019EP,05_058_002,MI_HAZANK,6
Listas,2019EP,05_058_003,MI_HAZANK,3
Listas,2019EP,05_059_001,MI_HAZANK,0
Listas,2019EP,05_060_001,MI_HAZANK,10
Listas,2019EP,05_061_001,MI_HAZANK,18
Listas,2019EP,05_062_001,MI_HAZANK,8
Listas,2019EP,05_063_001,MI_HAZANK,5
Listas,2019EP,05_064_001,MI_HAZANK,8
Listas,2019EP,05_065_001,MI_HAZANK,8
Listas,2019EP,05_066_001,MI_HAZANK,6
Listas,2019EP,05_067_001,MI_HAZANK,3
Listas,2019EP,05_068_001,MI_HAZANK,2
Listas,2019EP,05_069_001,MI_HAZANK,0
Listas,2019EP,05_070_001,MI_HAZANK,6
Listas,2019EP,05_071_001,MI_HAZANK,29
Listas,2019EP,05_072_001,MI_HAZANK,9
Listas,2019EP,05_073_001,MI_HAZANK,1
Listas,2019EP,05_074_001,MI_HAZANK,14
Listas,2019EP,05_075_001,MI_HAZANK,14
Listas,2019EP,05_075_002,MI_HAZANK,30
Listas,2019EP,05_075_003,MI_HAZANK,20
Listas,2019EP,05_075_004,MI_HAZANK,16
Listas,2019EP,05_075_005,MI_HAZANK,12
Listas,2019EP,05_075_006,MI_HAZANK,18
Listas,2019EP,05_075_007,MI_HAZANK,12
Listas,2019EP,05_075_008,MI_HAZANK,10
Listas,2019EP,05_076_001,MI_HAZANK,7
Listas,2019EP,05_077_001,MI_HAZANK,19
Listas,2019EP,05_077_002,MI_HAZANK,11
Listas,2019EP,05_077_003,MI_HAZANK,15
Listas,2019EP,05_077_004,MI_HAZANK,9
Listas,2019EP,05_077_005,MI_HAZANK,15
Listas,2019EP,05_078_001,MI_HAZANK,20
Listas,2019EP,05_078_002,MI_HAZANK,15
Listas,2019EP,05_078_003,MI_HAZANK,3
Listas,2019EP,05_078_004,MI_HAZANK,15
Listas,2019EP,05_078_005,MI_HAZANK,12
Listas,2019EP,05_078_006,MI_HAZANK,3
Listas,2019EP,05_078_007,MI_HAZANK,0
Listas,2019EP,05_079_001,MI_HAZANK,14
Listas,2019EP,05_080_001,MI_HAZANK,18
Listas,2019EP,05_081_001,MI_HAZANK,1
Listas,2019EP,05_082_001,MI_HAZANK,2
Listas,2019EP,05_083_001,MI_HAZANK,7
Listas,2019EP,05_083_002,MI_HAZANK,1
Listas,2019EP,05_084_001,MI_HAZANK,0
Listas,2019EP,05_085_001,MI_HAZANK,4
Listas,2019EP,05_086_001,MI_HAZANK,17
Listas,2019EP,05_087_001,MI_HAZANK,1
Listas,2019EP,05_088_001,MI_HAZANK,6
Listas,2019EP,05_089_001,MI_HAZANK,15
Listas,2019EP,05_090_001,MI_HAZANK,0
Listas,2019EP,05_091_001,MI_HAZANK,3
Listas,2019EP,05_092_001,MI_HAZANK,4
Listas,2019EP,05_093_001,MI_HAZANK,11
Listas,2019EP,05_093_002,MI_HAZANK,18
Listas,2019EP,05_093_003,MI_HAZANK,18
Listas,2019EP,05_093_004,MI_HAZANK,23
Listas,2019EP,05_093_005,MI_HAZANK,5
Listas,2019EP,05_093_006,MI_HAZANK,17
Listas,2019EP,05_094_001,MI_HAZANK,3
Listas,2019EP,05_095_001,MI_HAZANK,5
Listas,2019EP,05_096_001,MI_HAZANK,10
Listas,2019EP,05_096_002,MI_HAZANK,9
Listas,2019EP,05_097_001,MI_HAZANK,1
Listas,2019EP,05_098_001,MI_HAZANK,6
Listas,2019EP,05_099_001,MI_HAZANK,1
Listas,2019EP,05_100_001,MI_HAZANK,3
Listas,2019EP,05_101_001,MI_HAZANK,5
Listas,2019EP,05_102_001,MI_HAZANK,0
Listas,2019EP,05_103_001,MI_HAZANK,1
Listas,2019EP,05_104_001,MI_HAZANK,1
Listas,2019EP,05_105_001,MI_HAZANK,5
Listas,2019EP,05_106_001,MI_HAZANK,0
Listas,2019EP,05_107_001,MI_HAZANK,11
Listas,2019EP,05_108_001,MI_HAZANK,12
Listas,2019EP,05_109_001,MI_HAZANK,1
Listas,2019EP,05_109_002,MI_HAZANK,10
Listas,2019EP,05_109_003,MI_HAZANK,3
Listas,2019EP,05_109_004,MI_HAZANK,3
Listas,2019EP,05_110_001,MI_HAZANK,7
Listas,2019EP,05_111_001,MI_HAZANK,9
Listas,2019EP,05_112_001,MI_HAZANK,1
Listas,2019EP,05_113_001,MI_HAZANK,21
Listas,2019EP,05_113_002,MI_HAZANK,10
Listas,2019EP,05_114_001,MI_HAZANK,4
Listas,2019EP,05_115_001,MI_HAZANK,5
Listas,2019EP,05_116_001,MI_HAZANK,20
Listas,2019EP,05_116_002,MI_HAZANK,15
Listas,2019EP,05_117_001,MI_HAZANK,6
Listas,2019EP,05_118_001,MI_HAZANK,8
Listas,2019EP,05_118_002,MI_HAZANK,7
Listas,2019EP,05_119_001,MI_HAZANK,15
Listas,2019EP,05_119_002,MI_HAZANK,13
Listas,2019EP,05_120_001,MI_HAZANK,6
Listas,2019EP,05_121_001,MI_HAZANK,1
Listas,2019EP,05_122_001,MI_HAZANK,6
Listas,2019EP,05_123_001,MI_HAZANK,7
Listas,2019EP,05_123_002,MI_HAZANK,17
Listas,2019EP,05_124_001,MI_HAZANK,26
Listas,2019EP,05_125_001,MI_HAZANK,0
Listas,2019EP,05_126_001,MI_HAZANK,8
Listas,2019EP,05_127_001,MI_HAZANK,15
Listas,2019EP,05_128_001,MI_HAZANK,7
Listas,2019EP,05_129_001,MI_HAZANK,1
Listas,2019EP,05_130_001,MI_HAZANK,0
Listas,2019EP,05_131_001,MI_HAZANK,2
Listas,2019EP,05_131_002,MI_HAZANK,27
Listas,2019EP,05_132_001,MI_HAZANK,3
Listas,2019EP,05_133_001,MI_HAZANK,10
Listas,2019EP,05_133_002,MI_HAZANK,9
Listas,2019EP,05_133_003,MI_HAZANK,19
Listas,2019EP,05_134_001,MI_HAZANK,0
Listas,2019EP,05_135_001,MI_HAZANK,11
Listas,2019EP,05_136_001,MI_HAZANK,3
Listas,2019EP,05_137_001,MI_HAZANK,1
Listas,2019EP,05_138_001,MI_HAZANK,9
Listas,2019EP,05_139_001,MI_HAZANK,12
Listas,2019EP,05_140_001,MI_HAZANK,14
Listas,2019EP,05_141_001,MI_HAZANK,3
Listas,2019EP,05_142_001,MI_HAZANK,10
Listas,2019EP,05_143_001,MI_HAZANK,10
Listas,2019EP,05_144_001,MI_HAZANK,1
Listas,2019EP,05_145_001,MI_HAZANK,9
Listas,2019EP,05_146_001,MI_HAZANK,1
Listas,2019EP,05_147_001,MI_HAZANK,4
Listas,2019EP,05_147_002,MI_HAZANK,6
Listas,2019EP,05_148_001,MI_HAZANK,4
Listas,2019EP,05_149_001,MI_HAZANK,12
Listas,2019EP,05_149_002,MI_HAZANK,14
Listas,2019EP,05_150_001,MI_HAZANK,3
Listas,2019EP,05_151_001,MI_HAZANK,9
Listas,2019EP,05_151_002,MI_HAZANK,9
Listas,2019EP,05_152_001,MI_HAZANK,5
Listas,2019EP,05_153_001,MI_HAZANK,22
Listas,2019EP,05_153_002,MI_HAZANK,8
